LAW_NUM,RANK_NAME,REC_ID,LISTING,EFFECTIVE_FROM,PARTY_ISO2,IS_CURRENT,HASH_NOTE,POPULATIONS_ISO2,EXCLUDEDpopulations_ISO,IS_INCLUSION,INCLUDED_IN,RANK,EXCLUDED_REC_IDS,FULL_NOTE_EN
139,SPECIES,26977,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,26977,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,26977,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,26977,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,26977,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,26977,A,30/08/2003,,0,,,,0,,,,"Also referenced in genera <i>Coloradoa, Ferocactus</i> and <i>Pediocactus</i>."
29,SPECIES,26977,A,18/12/2000,,0,,,,0,,,,"Also referenced in genera <i>Coloradoa</i>, <i>Ferocactus</i> and <i>Pediocactus</i>."
8,SPECIES,26977,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,26983,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,26983,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,26983,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,26983,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,26983,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,26983,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,26983,A,30/08/2003,,0,,,,0,,,,Also referenced in genera <i>Ferocactus</i> and <i>Pediocactus</i>.
29,SPECIES,26983,A,18/12/2000,,0,,,,0,,,,Also referenced in genera <i>Ferocactus</i> and <i>Pediocactus</i>.
8,SPECIES,26983,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,27386,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,27386,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,27386,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,27386,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,27386,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,27386,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,27386,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,27386,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,27386,A,01/06/1997,,0,,,,0,,,,
140,SUBSPECIES,27463,A,15/12/2012,,0,,,,0,,,,
139,SUBSPECIES,27463,A,14/02/2012,,0,,,,0,,,,
138,SUBSPECIES,27463,A,15/08/2010,,0,,,,0,,,,
137,SUBSPECIES,27463,A,22/05/2009,,0,,,,0,,,,
100,SUBSPECIES,27463,A,11/04/2008,,0,,,,0,,,,
98,SUBSPECIES,27463,A,22/08/2005,,0,,,,0,,,,
82,SUBSPECIES,27463,A,30/08/2003,,0,,,,0,,,,Also referenced as <i>Echinocereus lindsayi</i>.
29,SUBSPECIES,27463,A,18/12/2000,,0,,,,0,,,,Also referenced as <i>Echinocereus lindsayi</i>.
8,SUBSPECIES,27463,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,28666,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,28666,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,28666,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,28666,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,28666,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,28666,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,28666,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,28666,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,28666,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,29487,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,29487,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,29487,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,29487,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,29487,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,29487,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,29487,A,30/08/2003,,0,,,,0,,,,Includes synonym <i>Coryphantha densispina</i>.
29,SPECIES,29487,A,18/12/2000,,0,,,,0,,,,Includes synonym <i>Coryphantha densispina</i>.
8,SPECIES,29487,A,01/06/1997,,0,,,,0,,,,
99,SPECIES,29601,A,27/11/1997,,0,,,,1,1063,GENUS,,
8,SPECIES,29601,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,29613,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,29613,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,29613,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,29613,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,29613,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,29613,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,29613,A,30/08/2003,,0,,,,0,,,,Also referenced in genus <i>Wilcoxia</i>; includes <i>Wilcoxia nerispina</i>.
29,SPECIES,29613,A,18/12/2000,,0,,,,0,,,,Also referenced in genus <i>Wilcoxia_; includes Wilcoxia schmollii</i>.
8,SPECIES,29613,A,01/06/1997,,0,,,,0,,,,Also referenced as <i>Wilcoxia schmollii</i.>
140,SPECIES,30425,A,15/12/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
139,SPECIES,30425,A,14/02/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
138,SPECIES,30425,A,15/08/2010,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, and transported in sterile containers, are not subject to the provisions of this Regulation. only if the specimens meet the definition of ""artificially propagated"" in accordance with Article 56 of Commission Regulation (EC) No 865/2006."
137,SPECIES,30425,A,22/05/2009,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
100,SPECIES,30425,A,11/04/2008,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
98,SPECIES,30425,A,22/08/2005,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
82,SPECIES,30425,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,30425,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,30425,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
140,SPECIES,30558,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,30558,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,30558,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,30558,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,30558,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,30558,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,30558,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,30558,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,30558,A,01/06/1997,,0,,,,0,,,,
29,SPECIES,30894,DELB,18/12/2000,,0,,,,0,,,,
8,SPECIES,30894,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,SPECIES,31244,B,15/12/2012,,0,#4 No 1158/2012,,,0,,,,
139,SPECIES,31244,B,14/02/2012,,0,#4 No 101/2012,,,0,,,,
138,SPECIES,31244,B,15/08/2010,,0,#4 No 709/2010,,,0,,,,
137,SPECIES,31244,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,SPECIES,31244,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,SPECIES,31244,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
82,SPECIES,31244,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,31244,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,SPECIES,31244,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,SPECIES,31348,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,31348,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,31348,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,31348,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,31348,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,31348,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,31348,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,31348,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,31348,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,31455,A,15/12/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
139,SPECIES,31455,A,14/02/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
138,SPECIES,31455,A,15/08/2010,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, and transported in sterile containers, are not subject to the provisions of this Regulation. only if the specimens meet the definition of ""artificially propagated"" in accordance with Article 56 of Commission Regulation (EC) No 865/2006."
137,SPECIES,31455,A,22/05/2009,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
100,SPECIES,31455,A,11/04/2008,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
98,SPECIES,31455,A,22/08/2005,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
82,SPECIES,31455,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,31455,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,31455,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
140,SPECIES,31571,B,15/12/2012,,0,#3 No 1158/2012,RU,,0,,,,Only the population of the Russian Federation; no other population is included in the Annexes to this Regulation.
139,SPECIES,31571,B,14/02/2012,,0,#3 No 101/2012,RU,,0,,,,Only the population of the Russian Federation; no other population is included in the Annexes to this Regulation.
138,SPECIES,31571,B,15/08/2010,,0,#3 No 709/2010,RU,,0,,,,Only the population of the Russian Federation; no other population is included in the Annexes to this Regulation.
137,SPECIES,31571,B,22/05/2009,,0,#3 No 407/2009,RU,,0,,,,Only the population of the Russian Federation; no other population is included in the Annexes to this Regulation.
100,SPECIES,31571,B,11/04/2008,,0,#3 No 318/2008,RU,,0,,,,Only the population of the Russian Federation; no other population is included in the Annexes to this Regulation.
98,SPECIES,31571,B,22/08/2005,,0,#3 No 1332/2005,RU,,0,,,,Only the population of the Russian Federation; no other population is included in the Annexes to this Regulation.
82,SPECIES,31571,B,30/08/2003,,0,#3 No 1497/2003,RU,,0,,,,Only the population of the Russian Federation; no other population is included in the Annexes to this Regulation.
29,SPECIES,31571,B,18/12/2000,,0,#3 No 2724/2000,RU,,0,,,,Only the population of the Russian Federation.
140,SPECIES,31643,A,15/12/2012,,0,,,,0,,,,"Also known as <i>S. lappa</i> , <i>Auklandia lappa</i> or <i>A. costus</i>."
139,SPECIES,31643,A,14/02/2012,,0,,,,0,,,,"Also known as <i>S. lappa</i> , <i>Auklandia lappa</i> or <i>A. costus</i>."
138,SPECIES,31643,A,15/08/2010,,0,,,,0,,,,"Also known as <i>S. lappa</i> , <i>Auklandia lappa</i> or <i>A. costus</i>."
137,SPECIES,31643,A,22/05/2009,,0,,,,0,,,,Also known as <i>S. lappa</i> or <i>Auklandia costus</i>.
100,SPECIES,31643,A,11/04/2008,,0,,,,0,,,,Also known as <i>S. lappa</i> or <i>Auklandia costus</i>.
98,SPECIES,31643,A,22/08/2005,,0,,,,0,,,,Also known as <i>S. costus</i> or Aucklandia.
82,SPECIES,31643,A,30/08/2003,,0,,,,0,,,,Also referenced as <i>Saussurea lappa</i>.
29,SPECIES,31643,A,18/12/2000,,0,,,,0,,,,Also referenced as <i>Saussurea lappa</i>.
8,SPECIES,31643,A,01/06/1997,,0,,,,0,,,,Also referenced as <i>Saussurea lappa</i>.
140,SPECIES,32014,B,15/12/2012,,0,#4 No 1158/2012,,,0,,,,
139,SPECIES,32014,B,14/02/2012,,0,#4 No 101/2012,,,0,,,,
138,SPECIES,32014,B,15/08/2010,,0,#4 No 709/2010,,,0,,,,
137,SPECIES,32014,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,SPECIES,32014,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,SPECIES,32014,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
82,SPECIES,32014,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,32014,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,SPECIES,32014,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,SPECIES,32160,B,15/12/2012,,0,#2 No 1158/2012,,,0,,,,"Artificially propagated hybrids and cultivars of <i>Taxus cuspidata</i>, live, in pots or other small containers, each consignment being accompanied by a label or document stating the name of the taxon or taxa and the text “artificially propagated”, are not subject to the provisions of this Regulation. Includes infraspecific taxa of this species."
139,SPECIES,32160,B,14/02/2012,,0,#2 No 101/2012,,,0,,,,"Artificially propagated hybrids and cultivars of <i>Taxus cuspidata</i>, live, in pots or other small containers, each consignment being accompanied by a label or document stating the name of the taxon or taxa and the text “artificially propagated”, are not subject to the provisions of this Regulation.Includes infraspecific taxa of this species."
138,SPECIES,32160,B,15/08/2010,,0,#2 No 709/2010,,,0,,,,"Artificially propagated hybrids and cultivars of <i>Taxus cuspidata</i>, live, in pots or other small containers, each consignment being accompanied by a label or document stating the name of the taxon or taxa and the text “artificially propagated”, are not subject to the provisions of this Regulation. Includes infraspecific taxa of this species."
137,SPECIES,32160,B,22/05/2009,,0,#2 No 407/2009,,,0,,,,"Artificially propagated hybrids and cultivars of <i>Taxus cuspidata</i>, live, in pots or other small containers, each consignment being accompanied by a label or document stating the name of the taxon or taxa and the text “artificially propagated”, are not subject to the provisions of this Regulation."
100,SPECIES,32160,B,11/04/2008,,0,#2 No 318/2008,,,0,,,,"Artificially propagated hybrids and cultivars of <i>Taxus cusidata</i>, live, in pots or other small containers, each consignment being accompanied by a label or document stating the name of the taxon or taxa and the text “artificially propagated”, are not subject to the provisions of this Regulation."
98,SPECIES,32160,B,22/08/2005,,0,#10 No 1332/2005,,,0,,,,"Exempt: whole artificially propagated plants in pots or other small containers, each consignment being accompanied by a label or document stating the name of the taxon or taxa and the text ""artificially propagated""."
140,SPECIES,32589,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,32589,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,32589,B,15/08/2010,,0,,,,0,,,,
140,SPECIES,32809,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,32809,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,32809,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,32809,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,32809,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,32809,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,32809,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,32809,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,32809,A,01/06/1997,,0,,,,0,,,,
29,SPECIES,32812,DELB,18/12/2000,,0,,,,0,,,,
8,SPECIES,32812,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,SPECIES,32813,C,15/12/2012,RU,0,#5 No 1158/2012,,,0,,,,
139,SPECIES,32813,C,14/02/2012,RU,0,#5 No 101/2012,,,0,,,,
29,SPECIES,32965,DELA,18/12/2000,,0,,,,0,,,,
8,SPECIES,32965,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,33332,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,33332,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,33332,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,33332,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,33332,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,33332,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,33332,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,33332,B,18/12/2000,,0,#1 No 2724/2000,,"AR,CL",0,,,,
29,SPECIES,33332,A,18/12/2000,,0,#1 No 2724/2000,"AR,CL",,0,,,,"One or more geographically separate populations, subspecies or species are included in Annex B and are excluded from Annex A. Populations of Argentina and Chile are included on Annex A."
8,SPECIES,33332,B,01/06/1997,,0,,,CL,0,,,,Populations of Chile
8,SPECIES,33332,A,01/06/1997,,0,,CL,,0,,,,"One or more geographically separate populations, subspecies or species are included in Annex B and are excluded from Annex A. Chile population is listed on Annex A. All other populations are listed on Annex B."
140,SPECIES,34455,C,15/12/2012,NI,0,,,,0,,,,
140,SPECIES,34455,C,15/12/2012,CR,0,,,,0,,,,
139,SPECIES,34455,C,14/02/2012,NI,0,,,,0,,,,
139,SPECIES,34455,C,14/02/2012,CR,0,,,,0,,,,
138,SPECIES,34455,C,15/08/2010,NI,0,,,,0,,,,
138,SPECIES,34455,C,15/08/2010,CR,0,,,,0,,,,
137,SPECIES,34455,C,22/05/2009,CR,0,,,,0,,,,
137,SPECIES,34455,C,22/05/2009,NI,0,,,,0,,,,
100,SPECIES,34455,C,11/04/2008,CR,0,,,,0,,,,
100,SPECIES,34455,C,11/04/2008,NI,0,,,,0,,,,
82,SPECIES,34455,C,30/08/2003,CR,0,,,,0,,,,
140,SPECIES,39634,A,15/12/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
139,SPECIES,39634,A,14/02/2012,,0,,,,0,,,,"Seedling or tissue cultures are not subject to the provisions of this Regulation, when: — they are obtained in vitro, in solid or liquid media, and — meet the definition of “artificially propagated” in accordance with Article 56 of Commission Regulation (EC) No 865/2006, and — when introduced into or (re-)exported from the Union are transported in sterile containers."
138,SPECIES,39634,A,15/08/2010,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, and transported in sterile containers, are not subject to the provisions of this Regulation. only if the specimens meet the definition of ""artificially propagated"" in accordance with Article 56 of Commission Regulation (EC) No 865/2006."
137,SPECIES,39634,A,22/05/2009,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
100,SPECIES,39634,A,11/04/2008,,0,,,,0,,,,"Seedling or tissue cultures obtained in vitro, in solid or liquid media, transported in sterile containers, are not subject to the provisions of this Regulation."
98,SPECIES,39634,A,22/08/2005,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
82,SPECIES,39634,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,39634,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,39634,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
98,SPECIES,39701,DELA,22/08/2005,,0,,,,0,,,,
98,SPECIES,39701,B,22/08/2005,,0,,,,1,4,FAMILY,,
82,SPECIES,39701,A,30/08/2003,,0,,,,0,,,,"Tissue cultures obtained in vitro in solid or liquid media, transported in sterile containers, are not subject to the provisions of the Regulations."
29,SPECIES,39701,A,18/12/2000,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
8,SPECIES,39701,A,01/06/1997,,0,,,,0,,,,"Seedling or tissue cultures obtained <i>in vitro</i>, in solid or liquid media, transported in sterile containers are not subject to the provisions of the Regulation."
140,SPECIES,41883,B,15/12/2012,,0,#4 No 1158/2012,,,0,,,,
139,SPECIES,41883,B,14/02/2012,,0,#4 No 101/2012,,,0,,,,
138,SPECIES,41883,B,15/08/2010,,0,#4 No 709/2010,,,0,,,,
137,SPECIES,41883,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,SPECIES,41883,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,SPECIES,41883,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
82,SPECIES,41883,B,30/08/2003,,0,,,,0,,,,
140,SPECIES,41893,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,41893,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,41893,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,41893,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,41893,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,41893,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,41893,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,41893,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,SPECIES,41893,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,SPECIES,41943,B,15/12/2012,,0,#4 No 1158/2012,,,0,,,,
139,SPECIES,41943,B,14/02/2012,,0,#4 No 101/2012,,,0,,,,
138,SPECIES,41943,B,15/08/2010,,0,#4 No 709/2010,,,0,,,,
137,SPECIES,41943,B,22/05/2009,,0,#1 No 407/2009,,,0,,,,
100,SPECIES,41943,B,11/04/2008,,0,#1 No 318/2008,,,0,,,,
98,SPECIES,41943,B,22/08/2005,,0,#1 No 1332/2005,,,0,,,,
82,SPECIES,41943,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,41943,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,SPECIES,41943,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,SPECIES,41994,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,41994,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,41994,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,41994,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,41994,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,41994,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,41994,B,30/08/2003,,0,,,,0,,,,
140,SPECIES,42006,B,15/12/2012,,0,,,,0,,,,
139,SPECIES,42006,B,14/02/2012,,0,,,,0,,,,
138,SPECIES,42006,B,15/08/2010,,0,,,,0,,,,
137,SPECIES,42006,B,22/05/2009,,0,,,,0,,,,
100,SPECIES,42006,B,11/04/2008,,0,,,,0,,,,
98,SPECIES,42006,B,22/08/2005,,0,,,,0,,,,
82,SPECIES,42006,B,30/08/2003,,0,,,,0,,,,
140,SPECIES,43972,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,43972,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,43972,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,43972,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,43972,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,43972,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,43972,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,43972,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,43972,A,01/06/1997,,0,,,,0,,,,
140,SPECIES,44025,B,15/12/2012,,0,#11 No 1158/2012,,,0,,,,
139,SPECIES,44025,B,14/02/2012,,0,#11 No 101/2012,,,0,,,,
138,SPECIES,44025,B,15/08/2010,,0,#11 No 709/2010,,,0,,,,
137,SPECIES,44025,C,22/05/2009,AR,0,#11 No 407/2009,,,0,,,,
100,SPECIES,44025,C,11/04/2008,AR,0,#11 No 318/2008,,,0,,,,
140,SPECIES,44498,A,15/12/2012,,0,,,,0,,,,
139,SPECIES,44498,A,14/02/2012,,0,,,,0,,,,
138,SPECIES,44498,A,15/08/2010,,0,,,,0,,,,
137,SPECIES,44498,A,22/05/2009,,0,,,,0,,,,
100,SPECIES,44498,A,11/04/2008,,0,,,,0,,,,
98,SPECIES,44498,A,22/08/2005,,0,,,,0,,,,
82,SPECIES,44498,A,30/08/2003,,0,,,,0,,,,
29,SPECIES,44498,A,18/12/2000,,0,,,,0,,,,
8,SPECIES,44498,A,01/06/1997,,0,,,,0,,,,
98,SPECIES,44570,B,22/08/2005,,0,#1 No 1332/2005,,,1,74,GENUS,,
82,SPECIES,44570,B,30/08/2003,,0,#1 No 1497/2003,,,0,,,,
29,SPECIES,44570,B,18/12/2000,,0,#1 No 2724/2000,,,0,,,,
8,SPECIES,44570,B,01/06/1997,,0,#1 No 338/97,,,0,,,,
140,SPECIES,46009,B,15/12/2012,,0,#7 No 1158/2012,,,0,,,,
139,SPECIES,46009,B,14/02/2012,,0,#7 No 101/2012,,,0,,,,
138,SPECIES,46009,B,15/08/2010,,0,#7 No 709/2010,,,0,,,,
137,SPECIES,46009,B,22/05/2009,,0,#7 No 407/2009,,,0,,,,
100,SPECIES,46009,B,11/04/2008,,0,#7 No 318/2008,,,0,,,,
98,SPECIES,46009,B,22/08/2005,,0,#7 No 1332/2005,,,0,,,,
82,SPECIES,46009,B,30/08/2003,,0,#7 No 1497/2003,,,0,,,,
29,SPECIES,46009,B,18/12/2000,,0,#6 No 2724/2000,,,0,,,,
8,SPECIES,46009,B,01/06/1997,,0,#6 No 338/97,,,0,,,,
140,SPECIES,46125,D,15/12/2012,,0,§3 No 1158/2012,,,0,,,,
139,SPECIES,46125,D,14/02/2012,,0,§3 No 101/2012,,,0,,,,
138,SPECIES,46125,D,15/08/2010,,0,§3 No 709/2010,,,0,,,,
137,SPECIES,46125,D,22/05/2009,,0,§3 No 407/2009,,,0,,,,
100,SPECIES,46125,D,11/04/2008,,0,§3 No 318/2008,,,0,,,,
98,SPECIES,46125,D,22/08/2005,,0,§3 No 1332/2005,,,0,,,,
83,SPECIES,46125,D,01/06/1997,,0,#3 No 938/97,,,0,,,,
82,SPECIES,46125,D,30/08/2003,,0,§3 No 1497/2003,,,0,,,,
29,SPECIES,46125,D,18/12/2000,,0,§3 No 2724/2000,,,0,,,,
140,SPECIES,46328,C,15/12/2012,NP,0,#1 No 1158/2012,,,0,,,,
139,SPECIES,46328,C,14/02/2012,NP,0,#1 No 101/2012,,,0,,,,
138,SPECIES,46328,C,15/08/2010,NP,0,#1 No 709/2010,,,0,,,,
