rank_name,rec_id,listing,effective_from,party_iso2,is_current,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,short_note_en,short_note_es,short_note_fr,full_note_en,SpeciesIndexAnnotation,HistoryAnnotation,hash_note,Notes
SPECIES,192565,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192565,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192565,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160603,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160603,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160603,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160595,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160595,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160595,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160569,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160569,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160569,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192566,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192566,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192566,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192567,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192567,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192567,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192568,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192568,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192568,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192569,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192569,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192569,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192570,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192570,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192570,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160548,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160548,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160548,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192573,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192573,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192573,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,63329,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,63329,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,63329,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,14800,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,14800,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,14800,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192574,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192574,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192574,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,14801,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,14801,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,14801,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192575,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192575,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192575,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192576,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192576,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192576,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192577,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192577,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192577,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160549,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160549,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160549,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160598,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160598,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160598,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192578,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192578,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192578,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192579,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192579,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192579,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160570,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160570,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160570,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160572,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160572,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160572,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160602,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160602,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160602,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192580,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192580,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192580,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192581,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192581,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192581,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,14534,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,14534,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,14534,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192582,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192582,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192582,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160575,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160575,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160575,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192591,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192591,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192591,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,102040,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,102040,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,102040,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192584,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192584,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192584,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192586,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192586,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192586,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160554,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160554,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160554,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192587,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192587,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192587,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192588,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192588,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192588,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160593,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160593,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160593,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160594,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160594,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160594,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160571,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160571,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160571,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160567,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160567,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160567,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160607,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160607,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160607,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160585,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160585,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160585,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160545,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160545,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160545,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160553,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160553,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160553,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192590,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192590,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192590,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160605,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160605,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160605,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192571,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192571,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192571,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,192572,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,192572,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,192572,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,160600,II,12/06/2013,,1,,,1,371,GENUS,,Population of MG.,Población de MG.,Population de MG.,Populations of Madagascar.,,,,
SPECIES,160600,DELIII,12/06/2013,MG,0,,,0,,,,Populations of Madagascar.,,,,,,,
SPECIES,160600,III,22/12/2011,MG,0,,,0,,,,Populations of Madagascar.,,,,,,CoP15 #5,
SPECIES,34455,III,13/09/2007,NI,1,,,0,,,,,,,,,,,
SPECIES,34455,III,13/02/2003,CR,1,,,0,,,,,,,,,,,
SPECIES,75696,II,19/07/2000,,1,,,1,3,FAMILY,,Included in CACTACEAE spp.,Incluida en CACTACEAE spp.,Inclus dans CACTACEAE spp.,,,,,
SPECIES,75696,DELI,19/07/2000,,0,,,0,,,,,,,,,,,
SPECIES,75696,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,75696,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,75696,I,29/07/1983,,0,,,0,,,,,,,,,,,
SPECIES,9749,DELII,01/08/1985,,1,,,0,,,,,,,,,,,
SPECIES,9749,II,28/06/1979,,0,,,0,,,,,,,,,,,
SPECIES,14036,DELII,01/08/1985,,1,,,0,,,,,,,,,,,
SPECIES,14036,II/w,01/01/1983,CH,0,,,0,,,,,,,,,,,
SPECIES,14036,II/r,28/06/1979,CH,0,,,0,,,,,,,,,,,
SPECIES,14036,II,28/06/1979,,0,,,0,,,,,,,,,,,
Species,25466,DELII,12/06/2013,,1,,,0,,,,,,,,,,,
SPECIES,25466,II,19/07/2000,,0,,,0,,,,,,,,,,,
SPECIES,25466,DELI,19/07/2000,,0,,,0,,,,,,,,,,,
SPECIES,25466,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,25466,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,25466,I,29/07/1983,,0,,,0,,,,,,,,,,,
Species,8558,DELII,12/06/2013,,1,,,0,,,,,,,,,,,
SPECIES,8558,II,13/02/2003,,0,,,0,,,,,,,,,,,
SPECIES,8558,DELI,13/02/2003,,0,,,0,,,,,,,,,,,
SPECIES,8558,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,8558,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,8558,I,29/07/1983,,0,,,0,,,,,,,,,,,
SPECIES,29613,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,29613,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,29613,I,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,106410,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,106410,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,106410,I,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,106414,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,106414,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,106414,I,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,70707,I,18/01/1990,,1,,,0,,,,,,,,,,,
SPECIES,170825,I,18/01/1990,,1,,,0,,,,,,,,,,,
SPECIES,9214,I,18/01/1990,,1,,,0,,,,,,,,,,,
SPECIES,85319,DELII,23/06/2010,,1,,,0,,,,,,,,,,,
SPECIES,70708,I,18/01/1990,,1,,,0,,,,,,,,,,,
SPECIES,9261,II,16/02/1995,,1,,,1,458,GENUS,,Included in <i>Euphorbia</i> spp.,Incluida en <i>Euphorbia</i> spp.,Inclus dans <i>Euphorbia</i> spp.,,,,,
SPECIES,9261,DELI,16/02/1995,,0,,,0,,,,,,,,,,,
SPECIES,9261,I,18/01/1990,,0,,,0,,,,,,,,,,,
SPECIES,9263,I,18/01/1990,,1,,,0,,,,,,,,,,,
SPECIES,70709,I,18/01/1990,,1,,,0,,,,,,,,,,,
SPECIES,25728,I/w,01/12/2004,CL,0,CL,,0,,,,Reservation applicable only to coastal population of CL.,Reserva aplicable únicamente a la población costera de CL.,Réserve seulement applicable à la population côtière du CL.,,,,,
SPECIES,25728,I/r,22/10/1987,CL,0,CL,,0,,,,Reservation applicable only to coastal population of CL.,Reserva aplicable únicamente a la población costera de CL.,Réserve seulement applicable à la population côtière du CL.,,,,,
SPECIES,25728,I,22/10/1987,,1,,,0,,,,All populations,Todas las poblaciones,Toutes les populations,,,,,
SPECIES,25728,II,01/08/1985,,0,CL,,0,,,,Coastal population of Chile.,Población costera de Chile.,Population côtière de Chili.,,,,CoP5 #1,
SPECIES,25728,I,01/08/1985,,0,,,0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles à l'Annexe II.,,,,,
SPECIES,25728,II,29/07/1983,,0,CL,,0,,,,Coastal population of Chile.,Población costera de Chile.,Population côtière de Chili.,,,,,
SPECIES,25728,I,29/07/1983,,0,,,0,,,,All populations except those included in Appendix II.,"Todas las poblaciones, excepto las incluidas en el Apéndice II.",Toutes les populations sauf celles à l'Annexe II.,,,,,
SPECIES,25728,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,70710,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #4,
SPECIES,70710,II,13/09/2007,,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,70710,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,70710,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,70710,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,70710,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,70710,II/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,70710,II,29/07/1983,,0,,,0,,,,,,,,,,,
SPECIES,70711,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,70711,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,70711,I,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,70712,I/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,70712,I/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,70712,I,29/07/1983,,1,,,0,,,,,,,,,,,
SPECIES,30894,DELII,19/07/2000,,1,,,0,,,,,,,,,,,
SPECIES,30894,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,30894,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,30894,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,30894,II/w,01/01/1983,CH,0,,,0,,,,,,,,,,,
SPECIES,30894,II/r,28/06/1979,CH,0,,,0,,,,,,,,,,,
SPECIES,30894,II,28/06/1979,,0,,,0,,,,,,,,,,,
SPECIES,14192,DELII,01/08/1985,,1,,,0,,,,,,,,,,,
SPECIES,14192,II/w,01/01/1983,CH,0,,,0,,,,,,,,,,,
SPECIES,14192,II/r,28/06/1979,CH,0,,,0,,,,,,,,,,,
SPECIES,14192,II,28/06/1979,,0,,,0,,,,,,,,,,,
SPECIES,62078,III,23/06/2010,NP,1,,,0,,,,,,,,,,CoP15 #1,
SPECIES,62078,III,13/09/2007,NP,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,62078,III,18/09/1997,NP,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,62078,III,16/02/1995,NP,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,62078,III,11/06/1992,NP,0,,,0,,,,,,,,,,CoP8 #1,
SPECIES,62078,III/w,01/01/1984,DK,0,,,0,,,,,,,,,,,
SPECIES,62078,III/r,24/10/1977,DK,0,,,0,,,,,,,,,,,
SPECIES,62078,III,16/11/1975,NP,0,,,0,,,,,,,,,,,
SPECIES,70719,II,13/02/2003,,1,,,1,515,GENUS,,Included in <i>Guaiacum</i> spp.,Incluida en <i>Guaiacum</i> spp.,Inclus dans <i>Guaiacum</i> spp.,,,,,
SPECIES,70719,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,70719,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,70719,II,11/06/1992,,0,,,0,,,,,,,,,,CoP8 #1,
SPECIES,61647,II,13/02/2003,,1,,,1,515,GENUS,,Included in <i>Guaiacum</i> spp.,Incluida en <i>Guaiacum</i> spp.,Inclus dans <i>Guaiacum</i> spp.,,,,,
SPECIES,61647,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,61647,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,61647,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,61647,II,01/07/1975,,0,,,0,,,,Timber only,Únicamente la madera.,Seulement les bois.,,,,,
SPECIES,9719,DELI,18/01/1990,,1,,,0,,,,,,,,,,,
SPECIES,9719,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,50880,DELI,01/08/1985,,1,,,0,,,,,,,,,,,
SPECIES,50880,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,70718,II,23/06/2010,,1,,,0,,,,,,,,,,CoP15 #4,
SPECIES,70718,II,13/09/2007,,0,,,0,,,,,,,,,,CoP14 #1,
SPECIES,70718,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,70718,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,70718,II,11/06/1992,,0,,,0,,,,,,,,,,CoP8 #1,
SPECIES,70718,DELI,11/06/1992,,0,,,0,,,,,,,,,,,
SPECIES,70718,I,01/07/1975,,0,,,0,,,,,,,,,,,
SPECIES,74342,II,13/09/2007,,1,,,0,,,,,,,,,,CoP14 #8,
SPECIES,74342,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #3,
SPECIES,26012,DELII,19/07/2000,,1,,,0,,,,,,,,,,,
SPECIES,26012,II,18/09/1997,,0,,,0,,,,,,,,,,CoP10 #1,
SPECIES,26012,II,16/02/1995,,0,,,0,,,,,,,,,,CoP9 #1,
SPECIES,26012,II/w,06/01/1989,AT,0,,,0,,,,,,,,,,,
SPECIES,26012,II,01/08/1985,,0,,,0,,,,,,,,,,CoP5 #1,
SPECIES,26012,II/r,29/07/1983,AT,0,,,0,,,,,,,,,,,
SPECIES,26012,II,29/07/1983,,0,,,0,,,,,,,,,,,
