rank,rec_id,listing,effective_from,is_current,populations_iso2,EXCLUDEDpopulations_iso,is_inclusion,included_in_RecID,RankforInclusions,excluded_rec_ids,LegNotes,CMS instrument,Internal Notes
Species,8005,I,24/01/1986,1,,,,,,,,CMS,
Species,8005,II,01/11/1983,1,,,,,,,All migratory Cheloniidae spp.,CMS,
Species,8005,,01/09/2001,1,,,,,,,,CMS - Marine Turtles - IOSEA,
Species,8005,,01/07/1999,1,,,,,,,,CMS - Marine Turtles Africa,
Species,11533,I,01/11/1983,1,,,,,,,,CMS,
Species,11533,II,01/11/1983,1,,,,,,,All migratory Cheloniidae spp.,CMS,
Species,11533,,01/07/1999,1,,,,,,,,CMS - Marine Turtles Africa,
Species,11534,I,24/01/1986,1,,,,,,,,CMS,
Species,11534,II,01/11/1983,1,,,,,,,All migratory Cheloniidae spp.,CMS,
Species,11534,,01/09/2001,1,,,,,,,,CMS - Marine Turtles - IOSEA,
Species,11534,,01/07/1999,1,,,,,,,,CMS - Marine Turtles Africa,
Species,14363,II,01/11/1983,1,,,,,,,All migratory Cheloniidae spp.,CMS,
Species,14363,,01/09/2001,1,,,,,,,,CMS - Marine Turtles - IOSEA,
Family,251,II,01/11/1983,1,,,,,,,All migratory Dermochelyidae spp.,CMS,
Species,6494,I,01/11/1983,1,,,,,,,,CMS,
Species,6494,II,01/11/1983,1,,,,,,,All migratory Dermochelyidae spp.,CMS,
Species,6494,,01/09/2001,1,,,,,,,,CMS - Marine Turtles - IOSEA,
Species,6494,,01/07/1999,1,,,,,,,,CMS - Marine Turtles Africa,
Species,17822,I,01/11/1983,1,,,,,,,Only Upper Amazon populations.,CMS,
Species,17822,II,01/11/1983,1,,,,,,,,CMS,
Species,6250,II,01/11/1983,1,,,,,,,,CMS,
Species,4292,I,23/02/2006,1,,,,,,,,CMS,
Species,4292,II,23/02/2006,1,,,,,,,,CMS,
Species,3855,I,23/12/2002,1,,,,,,,,CMS,
Species,3855,II,23/12/2002,1,,,,,,,,CMS,
Species,29850,II,05/03/2009,1,,,,,,,,CMS,
Species,41437,II,05/03/2009,1,,,,,,,,CMS,
Species,11200,II,05/03/2009,1,,,,,,,,CMS,
Species,19488,II,14/02/2000,1,,,,,,,,CMS,
Species,68761,I,25/11/2011,1,,,,,,,,CMS,
Species,68761,II,25/11/2011,1,,,,,,,,CMS,
Species,41470,II,05/03/2009,1,,,,,,,Northern hemisphere population,CMS,
Subspecies,239,II,14/02/2000,1,,,,,,,,CMS,
Species,223,II,01/11/1983,1,,,,,,,,CMS,
Species,232,II,14/02/2000,1,,,,,,,,CMS,
Species,233,II,14/02/2000,1,,,,,,,,CMS,
Species,241,II,14/02/2000,1,,,,,,,,CMS,
Species,224,II,14/02/2000,1,,,,,,,,CMS,
Species,225,II,14/02/2000,1,,,,,,,,CMS,
Species,235,II,14/02/2000,1,,,,,,,,CMS,
Species,227,II,14/02/2000,1,,,,,,,Danube population.,CMS,
Species,228,II,14/02/2000,1,,,,,,,,CMS,
Species,236,II,14/02/2000,1,,,,,,,,CMS,
Species,229,II,14/02/2000,1,,,,,,,,CMS,
Species,230,I,23/02/2006,1,,,,,,,,CMS,
Species,230,II,14/02/2000,1,,,,,,,,CMS,
Species,10268,II,14/02/2000,1,,,,,,,,CMS,
Species,10269,II,14/02/2000,1,,,,,,,,CMS,
Species,18599,II,14/02/2000,1,,,,,,,,CMS,
Species,18600,II,14/02/2000,1,,,,,,,,CMS,
Species,18601,II,14/02/2000,1,,,,,,,,CMS,
Species,18428,II,14/02/2000,1,,,,,,,,CMS,
Species,15944,I,01/11/1983,1,,,,,,,,CMS,
