Kingdom, PhyName, ClaName, OrdName, FamName, GenName, Spcname, SpcInfraepithet, Spcrecid, SpcStatus
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, macrostoma, NULL, 2257, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, moretonensis, NULL, 2258, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, myriophthalma, NULL, 2259, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, gracilis, NULL, 2254, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, lambertsi, NULL, 2255, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, listeri, NULL, 2256, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, cucullata, NULL, 2250, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, expansa, NULL, 2252, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, ACROPORIDAE, Astreopora, explanata, NULL, 2253, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Astroides, calycularis, NULL, 2264, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, OCULINIDAE, Acrhelia, horrescens, NULL, 285, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Aphanipathes, verticillata, NULL, 1773, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Aphanipathes, pedata, NULL, 1739, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Aphanipathes, salix, NULL, 1752, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Aphanipathes, sarothamnoides, NULL, 1753, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, MUSSIDAE, Acanthastrea, maxima, NULL, 54, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, MUSSIDAE, Acanthastrea, minuta, NULL, 55, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, MUSSIDAE, Acanthastrea, rotundoflora, NULL, 56, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, AGARICIIDAE, Agaricia, undata, NULL, 676, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, AGARICIIDAE, Agaricia, humilis, NULL, 673, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, AGARICIIDAE, Agaricia, lamarcki, NULL, 674, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, AGARICIIDAE, Agaricia, tenuifolia, NULL, 675, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, AGARICIIDAE, Agaricia, agaricites, NULL, 670, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, AGARICIIDAE, Agaricia, fragilis, NULL, 671, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, AGARICIIDAE, Agaricia, grahamae, NULL, 672, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Phanopathes, rigida, NULL, 1748, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Phanopathes, cancellata, NULL, 1835, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Tetrapathes, alata, NULL, 1684, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Acanthopathes, thyoides, NULL, 1841, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Acanthopathes, undulata, NULL, 1842, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Acanthopathes, hancocki, NULL, 1837, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Acanthopathes, humilis, NULL, 1838, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Acanthopathes, somervillei, NULL, 1840, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Distichopathes, filix, NULL, 1836, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Elatopathes, abietina, NULL, 1834, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, OCULINIDAE, Petrophyllia, rediviva, NULL, 2049, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Lillipathes, quadribrachiata, NULL, 2631, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Abyssopathes, lyra, NULL, 2628, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Stauropathes, punctata, NULL, 1745, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, SCHIZOPATHIDAE, Saropathes, scoparia, NULL, 2632, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, CLADOPATHIDAE, Heliopathes, heterorhodzos, NULL, 2627, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Pteropathes, fragilis, NULL, 1714, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, STYLOPATHIDAE, Stylopathes, americana, NULL, 1685, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, STYLOPATHIDAE, Stylopathes, columnaris, NULL, 1697, A
Animalia, CNIDARIA, HYDROZOA, STYLASTERINA, STYLASTERIDAE, Adelopora, pseudothyron, NULL, 519, A
Animalia, CNIDARIA, HYDROZOA, STYLASTERINA, STYLASTERIDAE, Adelopora, crassilabrum, NULL, 516, A
Animalia, CNIDARIA, HYDROZOA, STYLASTERINA, STYLASTERIDAE, Adelopora, fragilis, NULL, 517, A
Animalia, CNIDARIA, HYDROZOA, STYLASTERINA, STYLASTERIDAE, Adelopora, moseleyi, NULL, 518, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, MUSSIDAE, Blastomussa, merleti, NULL, 2830, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, MUSSIDAE, Blastomussa, wellsi, NULL, 2831, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, FLABELLIDAE, Blastotrochus, nutrix, NULL, 2833, A
Animalia, CNIDARIA, HYDROZOA, STYLASTERINA, STYLASTERIDAE, Astya, aspidopora, NULL, 2268, A
Animalia, CNIDARIA, HYDROZOA, STYLASTERINA, STYLASTERIDAE, Astya, subviridis, NULL, 2269, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, CARYOPHYLLIIDAE, Bourneotrochus, stellulatus, NULL, 2954, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, MERULINIDAE, Boninastrea, boninensis, NULL, 2876, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Dendrophyllia, incisa, NULL, 2510, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, viridis, NULL, 975, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, spongiosa, NULL, 971, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, tizardi, NULL, 973, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, verrilliana, NULL, 974, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, japonica, NULL, 967, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, marionensis, NULL, 968, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, ocellata, NULL, 969, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, excelsa, NULL, 963, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, fenestrata, NULL, 965, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, gigas, NULL, 966, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, allingi, NULL, 960, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, catalai, NULL, 961, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, PORITIDAE, Alveopora, daedalea, NULL, 962, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, TURBINOLIIDAE, Alatotrochus, rubescens, NULL, 782, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Antipathella, subpinnata, NULL, 1764, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Antipathella, wollastonii, NULL, 1776, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Antipathella, aperta, NULL, 1686, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Antipathella, fiordensis, NULL, 1712, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Antipathella, strigosa, NULL, 1763, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Arachnopathes, aculeata, NULL, 1683, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Arachnopathes, ericoides, NULL, 1708, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, APHANIPATHIDAE, Rhipidipathes, reticulata, NULL, 1746, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, STYLOPATHIDAE, Tylopathes, contorta, NULL, 1698, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, STYLOPATHIDAE, Tylopathes, crispa, NULL, 1699, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Myriopathes, stechowi, NULL, 1762, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Myriopathes, ulex, NULL, 1771, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Myriopathes, panamensis, NULL, 1735, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Myriopathes, rugosa, NULL, 1750, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Myriopathes, spinosa, NULL, 1760, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Myriopathes, bifaria, NULL, 1691, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Myriopathes, lata, NULL, 1727, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Myriopathes, myriophylla, NULL, 1733, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Cupressopathes, abies, NULL, 1682, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Cupressopathes, paniculata, NULL, 1736, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Plumapathes, fernandezii, NULL, 1711, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, MYRIOPATHIDAE, Plumapathes, pennacea, NULL, 1740, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, crassitheca, NULL, 2527, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, thalassae, NULL, 2523, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, wellsi, NULL, 2525, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, yongei, NULL, 2526, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, scabra, NULL, 2519, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, stimpsonii, NULL, 2521, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, teres, NULL, 2522, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, ponderosa, NULL, 2516, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, rediviva, NULL, 2517, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, regia, NULL, 2518, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, laysanensis, NULL, 2512, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, malouinensis, NULL, 2513, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, palifera, NULL, 2515, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, gigas, NULL, 2506, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, hadros, NULL, 2508, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, imperialis, NULL, 2509, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, floridana, NULL, 2503, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, galapagensis, NULL, 2504, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, gemmifera, NULL, 2505, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, diomedeae, NULL, 2500, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, elegans, NULL, 2501, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, europaea, NULL, 2502, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, desmophyllioides, NULL, 2496, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, diffusa, NULL, 2497, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, dineta, NULL, 2499, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, cumingii, NULL, 2493, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, cyathoides, NULL, 2494, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, dentata, NULL, 2495, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, cellulosa, NULL, 2490, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, DENDROPHYLLIIDAE, Balanophyllia, chnous, NULL, 2491, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Allopathes, desbonni, NULL, 878, A
Animalia, CNIDARIA, ANTHOZOA, ANTIPATHARIA, ANTIPATHIDAE, Allopathes, robillardi, NULL, 1749, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, CARYOPHYLLIIDAE, Aulocyathus, recidivus, NULL, 2402, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, CARYOPHYLLIIDAE, Aulocyathus, atlanticus, NULL, 2399, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, CARYOPHYLLIIDAE, Aulocyathus, juvenescens, NULL, 2400, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, CARYOPHYLLIIDAE, Aulocyathus, matricidus, NULL, 2401, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, TURBINOLIIDAE, Australocyathus, vincentinus, NULL, 2413, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, FAVIIDAE, Australogyra, zelli, NULL, 2414, A
Animalia, CNIDARIA, ANTHOZOA, SCLERACTINIA, MUSSIDAE, Australomussa, rowleyensis, NULL, 2415, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, juddii, NULL, 184, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, juncea, NULL, 185, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, elegans, NULL, 181, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, fulgens, NULL, 182, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, fuscobasis, NULL, 183, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, decipiens, NULL, 178, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, decora, NULL, 179, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, dimorpha, NULL, 180, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, cestus, NULL, 175, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, concavospira, NULL, 176, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, curta, NULL, 177, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, byronii, NULL, 172, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, caesia, NULL, 173, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, casta, NULL, 174, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, bellula, NULL, 169, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, buddii, NULL, 170, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, bulimoides, NULL, 171, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, abbreviata, NULL, 167, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, apexfulva, NULL, 168, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, vulpina, NULL, 207, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, leucorrhaphe, NULL, 209, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, turgida, NULL, 203, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, valida, NULL, 204, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, viridans, NULL, 205, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, swiftii, NULL, 200, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, taeniolata, NULL, 201, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, thaanumi, NULL, 202, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, sowerbyana, NULL, 197, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, spaldingi, NULL, 198, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, stewartii, NULL, 199, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, phaeozona, NULL, 193, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, pulcherrima, NULL, 194, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, pupukanioe, NULL, 195, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, lorata, NULL, 190, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, mustelina, NULL, 191, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, papyracea, NULL, 192, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, lehuiensis, NULL, 186, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, lila, NULL, 188, A
Animalia, MOLLUSCA, GASTROPODA, STYLOMMATOPHORA, ACHATINELLIDAE, Achatinella, livida, NULL, 189, A
Animalia, MOLLUSCA, BIVALVIA, MYTILOIDA, MYTILIDAE, Choromytilus, chorus, NULL, 4798, A
