Species RecID,Rank,GEO_entity_type,ISO Code 2,Tags,Designation
10036,Species,Country,MK,distribution uncertain,"CITES,EU"
10100,Species,Country,CM,distribution uncertain,CMS
10100,Species,Country,ES,distribution uncertain,CMS
10100,Species,Country,IT,distribution uncertain,CMS
10204,Species,Country,DK,distribution uncertain,"EU,CMS"
10204,Species,Country,FR,distribution uncertain,"EU,CMS"
10204,Species,Country,HR,distribution uncertain,"EU,CMS"
11308,Species,Country,GR,distribution uncertain,CMS-AEWA
11308,Species,Country,MA,distribution uncertain,CMS-AEWA
11308,Species,Country,RO,distribution uncertain,CMS-AEWA
11313,Species,Country,NG,distribution uncertain,"EU,CMS-AEWA"
11318,Species,Country,DE,distribution uncertain,"EU,CMS"
11318,Species,Country,MK,distribution uncertain,"EU,CMS"
11318,Species,Country,NG,distribution uncertain,"EU,CMS"
11321,Species,Country,IT,distribution uncertain,CMS
11323,Species,Country,BZ,distribution uncertain,CMS-AEWA
11323,Species,Country,KW,distribution uncertain,CMS-AEWA
11323,Species,Country,SY,distribution uncertain,CMS-AEWA
11325,Species,Country,JO,distribution uncertain,"EU,CMS-AEWA"
11736,Species,Country,ES,distribution uncertain,"CITES,EU"
11854,Species,Country,VE,distribution uncertain,"CITES,EU"
11976,Species,Country,BE,distribution uncertain,"EU,CMS"
11976,Species,Country,ES,distribution uncertain,"EU,CMS"
11976,Species,Country,PT,distribution uncertain,"EU,CMS"
11976,Species,Country,SE,distribution uncertain,"EU,CMS"
11977,Species,Country,BN,distribution uncertain,"EU,CMS"
11977,Species,Country,CO,distribution uncertain,"EU,CMS"
11977,Species,Country,EH,distribution uncertain,"EU,CMS"
11977,Species,Country,PE,distribution uncertain,"EU,CMS"
11977,Species,Country,TH,distribution uncertain,"EU,CMS"
11978,Species,Country,YE,distribution uncertain,"EU,CMS"
11984,Species,Country,DO,distribution uncertain,"EU,CMS"
12258,Species,Country,ES,distribution uncertain,CMS
12312,Species,Country,NL,distribution uncertain,"EU,CMS"
12386,Species,Country,LY,distribution uncertain,EU
12387,Species,Country,ES,distribution uncertain,"CITES,EU"
13030,Species,Country,KW,distribution uncertain,"EU,CMS"
13732,Species,Country,MM,distribution uncertain,CMS
13908,Species,Country,IS,distribution uncertain,EU
13993,Species,Country,FI,distribution uncertain,CMS
14552,Species,Country,LS,distribution uncertain,"CITES,EU"
14552,Species,Country,NO,distribution uncertain,"CITES,EU"
14731,Species,Country,LK,distribution uncertain,"EU,CMS"
14731,Species,Country,LY,distribution uncertain,"EU,CMS"
14733,Species,Country,LS,distribution uncertain,"CITES,EU"
14916,Species,Country,JP,distribution uncertain,"CITES,EU"
15033,Species,Country,YE,distribution uncertain,EU
15035,Species,Country,RU,distribution uncertain,EU
15156,Species,Country,CM,distribution uncertain,CMS
15157,Species,Country,DK,distribution uncertain,CMS
15158,Species,Country,ES,distribution uncertain,CMS
15159,Species,Country,NG,distribution uncertain,CMS
15162,Species,Country,JO,distribution uncertain,CMS
15554,Species,Country,US,distribution uncertain,"CITES,EU"
15802,Species,Country,DK,distribution uncertain,"CITES,EU"
16415,Species,Country,LB,distribution uncertain,EU
16487,Species,Country,CZ,distribution uncertain,"CITES,EU"
16490,Species,Country,PT,distribution uncertain,CMS
16626,Species,Country,SZ,distribution uncertain,"CITES,EU"
16783,Species,Country,BE,distribution uncertain,EU
16802,Species,Country,JM,distribution uncertain,"EU,CMS-AEWA"
16863,Species,Country,CU,distribution uncertain,"EU,CMS"
16864,Species,Country,LY,distribution uncertain,"EU,CMS"
17033,Species,Country,NP,distribution uncertain,"CITES,EU"
17045,Species,Country,EG,distribution uncertain,"CITES,EU"
17046,Species,Country,BE,distribution uncertain,"CITES,EU"
17046,Species,Country,CH,distribution uncertain,"CITES,EU"
17046,Species,Country,DE,distribution uncertain,"CITES,EU"
17046,Species,Country,FI,distribution uncertain,"CITES,EU"
17046,Species,Country,LV,distribution uncertain,"CITES,EU"
17046,Species,Country,SE,distribution uncertain,"CITES,EU"
17193,Species,Country,CD,distribution uncertain,CMS
17197,Species,Country,AF,distribution uncertain,CMS
17259,Species,Country,HU,distribution uncertain,EU
17289,Species,Country,AT,distribution uncertain,"CITES,EU"
17289,Species,Country,BE,distribution uncertain,"CITES,EU"
17605,Species,Country,TR,distribution uncertain,EU
17609,Species,Country,DM,distribution uncertain,"CITES,CMS"
17755,Species,Country,GH,distribution uncertain,CMS
17755,Species,Country,GM,distribution uncertain,CMS
17755,Species,Country,KW,distribution uncertain,CMS
17755,Species,Country,MN,distribution uncertain,CMS
17757,Species,Country,CZ,distribution uncertain,"EU,CMS"
17757,Species,Country,ES,distribution uncertain,"EU,CMS"
17757,Species,Country,TR,distribution uncertain,"EU,CMS"
17809,Species,Country,PT,distribution uncertain,"EU,CMS"
17810,Species,Country,ES,distribution uncertain,EU
18071,Species,Country,AT,distribution uncertain,"CITES,EU"
18071,Species,Country,BE,distribution uncertain,"CITES,EU"
18078,Species,Country,GM,distribution uncertain,"EU,CMS"
18079,Species,Country,CM,distribution uncertain,"EU,CMS"
18079,Species,Territory,FO,distribution uncertain,"EU,CMS"
18079,Species,Country,LU,distribution uncertain,"EU,CMS"
18624,Species,Country,CV,distribution uncertain,"CITES,EU"
18661,Species,Country,NP,distribution uncertain,EU
18670,Species,Country,IL,distribution uncertain,EU
19905,Species,Country,JP,distribution uncertain,"CITES,EU"
19913,Species,Country,ZM,distribution uncertain,CMS
20094,Species,Country,CA,distribution uncertain,"CITES,EU"
20146,Species,Country,BE,distribution uncertain,EU
20338,Species,Country,AT,distribution uncertain,"EU,CMS"
20338,Species,Country,PT,distribution uncertain,"EU,CMS"
20609,Species,Country,CO,distribution uncertain,"CITES,EU"
20801,Species,Country,NL,distribution uncertain,CMS
20803,Species,Country,JM,distribution uncertain,"EU,CMS"
20804,Species,Country,LY,distribution uncertain,"EU,CMS"
20808,Species,Country,IS,distribution uncertain,"EU,CMS"
20811,Species,Country,HR,distribution uncertain,"EU,CMS"
20881,Species,Country,IT,distribution uncertain,"CITES,EU"
20881,Species,Country,MV,distribution uncertain,"CITES,EU"
20963,Species,Country,AT,distribution uncertain,EU
20963,Species,Country,LY,distribution uncertain,EU
21169,Species,Country,ES,distribution uncertain,"CITES,EU"
21188,Species,Country,IS,distribution uncertain,CMS
21192,Species,Country,DZ,distribution uncertain,CMS
21198,Species,Country,DK,distribution uncertain,CMS
21321,Species,Country,LY,distribution uncertain,"EU,CMS"
21322,Species,Country,LY,distribution uncertain,"EU,CMS"
21835,Species,Country,RU,distribution uncertain,EU
21956,Species,Country,NR,distribution uncertain,EU
21993,Species,Country,FR,distribution uncertain,"CITES,EU"
22179,Species,Country,MR,distribution uncertain,CMS
22181,Species,Country,DE,distribution uncertain,"EU,CMS"
22186,Species,Country,AT,distribution uncertain,"EU,CMS"
22188,Species,Country,MG,distribution uncertain,"EU,CMS"
22520,Species,Country,GR,distribution uncertain,CMS
22520,Species,Country,HR,distribution uncertain,CMS
22521,Species,Country,HU,distribution uncertain,CMS
22523,Species,Country,DE,distribution uncertain,CMS
22526,Species,Country,ES,distribution uncertain,CMS
22529,Species,Country,DE,distribution uncertain,CMS
22556,Species,Country,FR,distribution uncertain,EU
22556,Species,Country,GR,distribution uncertain,EU
22774,Species,Country,BG,distribution uncertain,CMS-AEWA
22846,Species,Country,CM,distribution uncertain,CMS
22849,Species,Country,AO,distribution uncertain,"EU,CMS"
22849,Species,Country,BE,distribution uncertain,"EU,CMS"
22849,Species,Country,DE,distribution uncertain,"EU,CMS"
23096,Species,Country,AT,distribution uncertain,"EU,CMS-AEWA"
23231,Species,Country,AT,distribution uncertain,CMS
4000,Species,Country,ST,distribution uncertain,"CITES,EU"
4534,Species,Country,ST,distribution uncertain,"EU,CMS"
4910,Species,Country,AU,distribution uncertain,"CITES,EU"
8557,Species,Country,CM,distribution uncertain,CMS
11978,Species,Country,SC,distribution uncertain,"EU,CMS"
12388,Species,Country,PT,distribution uncertain,EU
13993,Species,Country,TJ,distribution uncertain,CMS
16415,Species,Country,GN,distribution uncertain,EU
17191,Species,Country,ET,distribution uncertain,CMS
18077,Species,Country,ZM,distribution uncertain,"EU,CMS"
20821,Species,Country,KW,distribution uncertain,CMS
21138,Species,Country,ST,distribution uncertain,"EU,CMS-AEWA"
30723,Species,Country,CA,distribution uncertain,CMS
31040,Species,Country,CM,distribution uncertain,CMS-AEWA
146,Species,Country,SG,extinct,"CITES,EU"
167,Species,Country,US,extinct,"CITES,EU"
170,Species,Country,US,extinct,"CITES,EU"
173,Species,Country,US,extinct,"CITES,EU"
174,Species,Country,US,extinct,"CITES,EU"
179,Species,Country,US,extinct,"CITES,EU"
180,Species,Country,US,extinct,"CITES,EU"
181,Species,Country,US,extinct,"CITES,EU"
184,Species,Country,US,extinct,"CITES,EU"
185,Species,Country,US,extinct,"CITES,EU"
186,Species,Country,US,extinct,"CITES,EU"
192,Species,Country,US,extinct,"CITES,EU"
198,Species,Country,US,extinct,"CITES,EU"
202,Species,Country,US,extinct,"CITES,EU"
204,Species,Country,US,extinct,"CITES,EU"
219,Species,Country,AF,extinct,"CITES,EU"
219,Species,Country,BI,extinct,"CITES,EU"
219,Species,Country,EG,extinct,"CITES,EU"
219,Species,Country,IL,extinct,"CITES,EU"
219,Species,Country,IN,extinct,"CITES,EU"
219,Species,Country,JO,extinct,"CITES,EU"
219,Species,Country,KE,extinct,"CITES,EU"
219,Species,Country,KG,extinct,"CITES,EU"
219,Species,Country,KW,extinct,"CITES,EU"
219,Species,Country,KZ,extinct,"CITES,EU"
219,Species,Country,LB,extinct,"CITES,EU"
219,Species,Country,PK,extinct,"CITES,EU"
219,Species,Country,SA,extinct,"CITES,EU"
219,Species,Country,SY,extinct,"CITES,EU"
219,Species,Country,TJ,extinct,"CITES,EU"
219,Species,Country,TM,extinct,"CITES,EU"
219,Species,Country,TN,extinct,"CITES,EU"
219,Species,Country,UG,extinct,"CITES,EU"
219,Species,Country,UZ,extinct,"CITES,EU"
219,Species,Country,YE,extinct,"CITES,EU"
224,Species,Country,HR,extinct,"CITES,EU"
224,Species,Country,ME,extinct,"CITES,EU"
225,Species,Country,AF,extinct,"CITES,EU"
225,Species,Country,HU,extinct,"CITES,EU"
225,Species,Country,SK,extinct,"CITES,EU"
225,Species,Country,UZ,extinct,"CITES,EU"
230,Species,Country,CZ,extinct,"CITES,EU"
230,Species,Country,DK,extinct,"CITES,EU"
493,Species,Country,SG,extinct,EU
512,Species,Country,DZ,extinct,"CITES,EU"
512,Species,Country,EG,extinct,"CITES,EU"
512,Species,Country,LY,extinct,"CITES,EU"
512,Species,Country,MA,extinct,"CITES,EU"
512,Species,Country,TN,extinct,"CITES,EU"
523,Species,Country,ID,extinct,EU
834,Species,Country,MU,extinct,"CITES,EU"
913,Species,Country,SV,extinct,"CITES,EU"
1151,Species,Country,EH,extinct,"CITES,EU"
1243,Species,Territory,TF,extinct,"CITES,EU"
1681,Species,Country,BD,extinct,"CITES,EU"
1976,Species,Country,CU,extinct,"CITES,EU"
2051,Species,Country,SG,extinct,"CITES,EU"
2099,Species,Country,SG,extinct,"CITES,EU"
2445,Subspecies,Country,TH,extinct,"CITES,EU"
2614,Species,Country,TH,extinct,"CITES,EU"
2614,Species,Country,VN,extinct,"CITES,EU"
2813,Subspecies,Country,US,extinct,"CITES,EU"
2814,Species,Country,AM,extinct,EU
2814,Species,Country,DE,extinct,EU
2814,Species,Country,GE,extinct,EU
2814,Species,Country,HU,extinct,EU
2814,Species,Country,SE,extinct,EU
2828,Species,Country,UY,extinct,"CITES,EU"
2864,Species,Country,MU,extinct,"CITES,EU"
2887,Species,Country,LK,extinct,"CITES,EU"
2888,Species,Country,BN,extinct,EU
2888,Species,Country,IN,extinct,EU
2889,Species,Country,KZ,extinct,"CITES,EU"
2889,Species,Country,MN,extinct,"CITES,EU"
2889,Species,Country,RU,extinct,"CITES,EU"
3125,Species,Country,BD,extinct,"CITES,EU"
3125,Species,Country,LK,extinct,"CITES,EU"
3153,Species,Country,SG,extinct,"CITES,EU"
3172,Species,Country,CR,extinct,"CITES,EU"
3175,Species,Country,CH,extinct,EU
3357,Species,Country,LV,extinct,"CITES,EU"
3722,Species,Country,CA,extinct,"CITES,EU"
3722,Species,Country,US,extinct,"CITES,EU"
3746,Species,Country,AT,extinct,"CITES,EU"
3746,Species,Country,BD,extinct,"CITES,EU"
3746,Species,Country,BE,extinct,"CITES,EU"
3746,Species,Country,CH,extinct,"CITES,EU"
3746,Species,Country,DK,extinct,"CITES,EU"
3746,Species,Country,GB,extinct,"CITES,EU"
3746,Species,Country,IE,extinct,"CITES,EU"
3746,Species,Country,JP,extinct,"CITES,EU"
3746,Species,Country,LU,extinct,"CITES,EU"
3746,Species,Country,NL,extinct,"CITES,EU"
3750,Subspecies,Country,CA,extinct,CITES
3750,Subspecies,Country,US,extinct,CITES
3751,Subspecies,Country,US,extinct,CITES
4007,Species,Country,AL,extinct,CITES
4007,Species,Country,BE,extinct,CITES
4007,Species,Country,BG,extinct,CITES
4007,Species,Country,ES,extinct,CITES
4007,Species,Country,GR,extinct,CITES
4007,Species,Country,IE,extinct,CITES
4007,Species,Country,IQ,extinct,CITES
4007,Species,Country,IT,extinct,CITES
4007,Species,Country,LI,extinct,CITES
4007,Species,Country,MD,extinct,CITES
4007,Species,Country,SI,extinct,CITES
4139,Species,Country,UG,extinct,"CITES,EU"
4141,Species,Country,UG,extinct,EU
4183,Subspecies,Country,CF,extinct,"CITES,EU"
4183,Subspecies,Country,TD,extinct,"CITES,EU"
4183,Subspecies,Country,UG,extinct,"CITES,EU"
4185,Species,Country,CF,extinct,"CITES,EU"
4185,Species,Country,TD,extinct,"CITES,EU"
4185,Species,Country,UG,extinct,"CITES,EU"
4257,Species,Country,BD,extinct,"CITES,EU"
4257,Species,Country,PK,extinct,"CITES,EU"
4258,Subspecies,Country,TM,extinct,"CITES,EU,CMS-BukharaDeer"
4259,Subspecies,Country,MA,extinct,"CITES,EU,CMS"
4261,Subspecies,Country,PK,extinct,"CITES,EU"
4300,Species,Country,SG,extinct,EU
4322,Species,Country,AU,extinct,"CITES,EU"
4549,Species,Country,CA,extinct,CMS
4589,Species,Country,US,extinct,EU
4591,Species,Country,JP,extinct,"CITES,EU"
4656,Species,Country,VN,extinct,"CITES,EU"
4819,Species,Country,UY,extinct,"CITES,EU"
4962,Species,Country,AG,extinct,"CITES,EU"
4962,Species,Country,LC,extinct,"CITES,EU"
5175,Species,Country,LU,extinct,EU
5210,Species,Country,JP,extinct,"CITES,EU"
5223,Species,Country,AU,extinct,EU
5268,Species,Country,US,extinct,"CITES,EU"
5361,Species,Country,CA,extinct,"CITES,EU"
5361,Species,Country,US,extinct,"CITES,EU"
5386,Species,Country,DK,extinct,EU
5438,Species,Country,US,extinct,EU
5664,Species,Country,DJ,extinct,"CITES,EU"
5664,Species,Country,IL,extinct,"CITES,EU"
5667,Species,Country,BD,extinct,"CITES,EU"
5668,Species,Country,SG,extinct,"CITES,EU"
6061,Species,Territory,RE,extinct,"CITES,EU"
6062,Species,Country,MU,extinct,"CITES,EU"
6063,Species,Country,MU,extinct,"CITES,EU"
6064,Species,Country,MU,extinct,"CITES,EU"
6065,Species,Country,MU,extinct,"CITES,EU"
6082,Species,Country,SG,extinct,"CITES,EU"
6161,Species,Country,US,extinct,EU
6231,Subspecies,Country,IL,extinct,"CITES,EU"
6231,Subspecies,Country,JO,extinct,"CITES,EU"
6231,Subspecies,Country,LB,extinct,"CITES,EU"
6235,Species,Country,MZ,extinct,"CITES,EU"
6553,Species,Country,BD,extinct,"CITES,EU"
6553,Species,Country,BN,extinct,"CITES,EU"
6557,Species,Country,BI,extinct,"CITES,EU"
6557,Species,Country,CD,extinct,"CITES,EU"
6557,Species,Country,CI,extinct,"CITES,EU"
6557,Species,Country,NE,extinct,"CITES,EU"
6557,Species,Country,NG,extinct,"CITES,EU"
6610,Species,Country,CN,extinct,"CITES,EU"
6870,Species,Country,SG,extinct,"CITES,EU"
6909,Species,Country,MV,extinct,"CITES,EU"
6923,Species,Territory,FK,extinct,EU
7031,Species,Country,US,extinct,"CITES,EU"
7705,Species,Country,US,extinct,EU
7750,Species,Country,JP,extinct,"CITES,EU"
7750,Species,Country,MX,extinct,"CITES,EU"
7886,Subspecies,Country,US,extinct,"CITES,EU"
7888,Subspecies,Country,CA,extinct,"CITES,EU"
7949,Species,Country,EG,extinct,"CITES,EU"
7950,Species,Country,DJ,extinct,"CITES,EU"
7950,Species,Country,SO,extinct,"CITES,EU"
7951,Species,Country,IQ,extinct,"CITES,EU"
7951,Species,Country,SY,extinct,"CITES,EU"
7951,Species,Country,UA,extinct,"CITES,EU"
7956,Species,Country,CN,extinct,"CITES,EU"
7956,Species,Country,MN,extinct,"CITES,EU"
7957,Species,Country,BW,extinct,EU
7957,Species,Country,MZ,extinct,EU
7957,Species,Country,NA,extinct,EU
7957,Species,Country,SZ,extinct,EU
7957,Species,Country,ZA,extinct,EU
7957,Species,Country,ZW,extinct,EU
8128,Species,Country,US,extinct,EU
8431,Species,Country,MX,extinct,EU
8432,Species,Country,MX,extinct,EU
8433,Species,Country,MX,extinct,EU
8543,Species,Country,LT,extinct,"CITES,EU"
8543,Species,Country,LV,extinct,"CITES,EU"
8706,Species,Country,US,extinct,EU
8854,Species,Country,DE,extinct,"EU,CMS"
8854,Species,Country,DK,extinct,"EU,CMS"
8860,Species,Country,GQ,extinct,CMS-AEWA
8888,Species,Country,US,extinct,EU
8891,Species,Country,US,extinct,EU
8966,Species,Country,MM,extinct,"CITES,EU"
8968,Species,Country,LY,extinct,"CITES,EU"
8968,Species,Country,MA,extinct,"CITES,EU"
8968,Species,Country,MR,extinct,"CITES,EU"
8968,Species,Country,TN,extinct,"CITES,EU"
8969,Species,Country,NG,extinct,"CITES,EU"
8970,Species,Country,EG,extinct,"CITES,EU"
8974,Species,Country,DZ,extinct,EU
8976,Species,Country,AM,extinct,CMS
8976,Species,Country,GE,extinct,CMS
8976,Species,Country,KW,extinct,CMS
9183,Species,Country,US,extinct,EU
9406,Subspecies,Country,CD,extinct,CMS-Gorillas
9527,Species,Country,DZ,extinct,"CITES,EU"
9582,Species,Country,CS,extinct,"CITES,EU"
9760,Species,Country,BD,extinct,"CITES,EU"
9918,Species,Country,AE,extinct,EU
9948,Species,Country,UY,extinct,"CITES,EU"
9957,Species,Territory,HK,extinct,"CITES,EU"
10032,Species,Country,NG,extinct,"CITES,EU"
10103,Species,Country,DJ,extinct,"CITES,EU"
10103,Species,Country,DZ,extinct,"CITES,EU"
10103,Species,Country,EG,extinct,"CITES,EU"
10105,Species,Territory,GU,extinct,"CITES,EU"
10167,Species,Country,BI,extinct,CITES
10167,Species,Country,GM,extinct,CITES
10168,Species,Country,ZA,extinct,EU
10190,Species,Country,IE,extinct,"CITES,EU"
10254,Species,Country,NZ,extinct,"CITES,EU"
10269,Species,Country,IT,extinct,"CITES,EU"
10303,Species,Country,RU,extinct,EU
10303,Species,Country,US,extinct,EU
10800,Species,Country,KN,extinct,"CITES,EU"
10801,Species,Country,BB,extinct,"CITES,EU"
11035,Species,Country,GM,extinct,"CITES,EU"
11036,Species,Country,GM,extinct,"CITES,EU"
11036,Species,Country,KE,extinct,"CITES,EU"
11036,Species,Country,SL,extinct,"CITES,EU"
11036,Species,Country,TZ,extinct,"CITES,EU"
11104,Species,Country,SG,extinct,EU
11160,Species,Country,AU,extinct,EU
11163,Species,Country,AU,extinct,EU
11209,Species,Country,US,extinct,EU
11375,Species,Country,ZA,extinct,"CITES,EU"
11577,Species,Country,US,extinct,EU
11633,Species,Country,AU,extinct,EU
11738,Species,Country,SG,extinct,EU
12302,Species,Country,MX,extinct,"CITES,EU"
12317,Species,Country,MU,extinct,"CITES,EU"
12340,Species,Country,SG,extinct,"CITES,EU"
12392,Species,Country,BI,extinct,"CITES,EU"
12392,Species,Country,DJ,extinct,"CITES,EU"
12392,Species,Country,GM,extinct,"CITES,EU"
12392,Species,Country,MR,extinct,"CITES,EU"
12419,Species,Country,LI,extinct,"CITES,EU"
12436,Species,Country,BJ,extinct,"EU,CMS"
12436,Species,Country,DJ,extinct,"EU,CMS"
12436,Species,Country,GH,extinct,"EU,CMS"
12436,Species,Country,MR,extinct,"EU,CMS"
12436,Species,Country,RW,extinct,"EU,CMS"
12436,Species,Country,SL,extinct,"EU,CMS"
12436,Species,Country,TG,extinct,"EU,CMS"
12519,Species,Country,BG,extinct,"CITES,EU"
12519,Species,Country,MD,extinct,"CITES,EU"
12625,Species,Country,AU,extinct,EU
12644,Species,Country,CV,extinct,EU
12651,Species,Country,AU,extinct,"CITES,EU"
12854,Species,Territory,RE,extinct,"CITES,EU"
13050,Species,Country,SG,extinct,"CITES,EU"
13109,Species,Country,EG,extinct,"CITES,EU"
13653,Species,Country,EG,extinct,"CITES,EU"
13653,Species,Country,FR,extinct,"CITES,EU"
13653,Species,Country,IL,extinct,"CITES,EU"
13653,Species,Country,PT,extinct,"CITES,EU"
13655,Species,Country,CO,extinct,"CITES,EU"
13655,Species,Country,CU,extinct,"CITES,EU"
13655,Species,Territory,GP,extinct,"CITES,EU"
13655,Species,Country,HN,extinct,"CITES,EU"
13655,Species,Territory,PR,extinct,"CITES,EU"
13655,Species,Country,US,extinct,"CITES,EU"
14020,Species,Country,CA,extinct,"CITES,EU"
14045,Species,Country,TH,extinct,"CITES,EU"
14126,Species,Country,LI,extinct,CMS
14198,Species,Country,HU,extinct,CMS
14224,Species,Country,GT,extinct,"CITES,EU"
14224,Species,Country,SV,extinct,"CITES,EU"
14861,Species,Country,AU,extinct,"CITES,EU"
14864,Species,Country,AU,extinct,"CITES,EU"
14865,Species,Country,AU,extinct,"CITES,EU"
14866,Species,Country,AU,extinct,"CITES,EU"
14881,Species,Country,MX,extinct,EU
14882,Species,Country,MX,extinct,EU
14891,Species,Country,MX,extinct,EU
14891,Species,Country,US,extinct,EU
14894,Species,Country,MX,extinct,EU
15331,Species,Country,AU,extinct,"CITES,EU"
15568,Species,Country,BF,extinct,"CITES,EU"
15568,Species,Country,DZ,extinct,"CITES,EU"
15568,Species,Country,EG,extinct,"CITES,EU"
15568,Species,Country,EH,extinct,"CITES,EU"
15568,Species,Country,LY,extinct,"CITES,EU"
15568,Species,Country,MA,extinct,"CITES,EU"
15568,Species,Country,ML,extinct,"CITES,EU"
15568,Species,Country,MR,extinct,"CITES,EU"
15568,Species,Country,NE,extinct,"CITES,EU"
15568,Species,Country,NG,extinct,"CITES,EU"
15568,Species,Country,SD,extinct,"CITES,EU"
15568,Species,Country,SN,extinct,"CITES,EU"
15568,Species,Country,TD,extinct,"CITES,EU"
15569,Species,Country,EG,extinct,"CITES,EU"
15569,Species,Country,IQ,extinct,"CITES,EU"
15569,Species,Country,KW,extinct,"CITES,EU"
15569,Species,Country,YE,extinct,"CITES,EU"
15583,Species,Country,MX,extinct,EU
15733,Species,Country,BT,extinct,"CITES,EU"
15734,Subspecies,Country,BT,extinct,"CITES,EU"
15874,Species,Country,SG,extinct,"CITES,EU"
15933,Species,Country,BF,extinct,"CITES,EU"
15933,Species,Country,BJ,extinct,"CITES,EU"
15933,Species,Country,TG,extinct,"CITES,EU"
15943,Species,Country,CZ,extinct,"CITES,EU"
15951,Species,Country,AF,extinct,"CITES,EU"
15951,Species,Country,CG,extinct,"CITES,EU"
15951,Species,Country,DJ,extinct,"CITES,EU"
15951,Species,Country,DZ,extinct,"CITES,EU"
15951,Species,Country,EG,extinct,"CITES,EU"
15951,Species,Country,EH,extinct,"CITES,EU"
15951,Species,Country,GM,extinct,"CITES,EU"
15951,Species,Country,GR,extinct,"CITES,EU"
15951,Species,Country,IL,extinct,"CITES,EU"
15951,Species,Country,IQ,extinct,"CITES,EU"
15951,Species,Country,IR,extinct,"CITES,EU"
15951,Species,Country,JO,extinct,"CITES,EU"
15951,Species,Country,KW,extinct,"CITES,EU"
15951,Species,Country,LB,extinct,"CITES,EU"
15951,Species,Country,LY,extinct,"CITES,EU"
15951,Species,Country,MA,extinct,"CITES,EU"
15951,Species,Country,PK,extinct,"CITES,EU"
15951,Species,Country,RW,extinct,"CITES,EU"
15951,Species,Country,SA,extinct,"CITES,EU"
15951,Species,Country,SY,extinct,"CITES,EU"
15951,Species,Country,TN,extinct,"CITES,EU"
15951,Species,Country,TR,extinct,"CITES,EU"
15952,Subspecies,Country,AF,extinct,"CITES,EU"
15952,Subspecies,Country,GR,extinct,"CITES,EU"
15952,Subspecies,Country,IL,extinct,"CITES,EU"
15952,Subspecies,Country,IQ,extinct,"CITES,EU"
15952,Subspecies,Country,IR,extinct,"CITES,EU"
15952,Subspecies,Country,JO,extinct,"CITES,EU"
15952,Subspecies,Country,KW,extinct,"CITES,EU"
15952,Subspecies,Country,LB,extinct,"CITES,EU"
15952,Subspecies,Country,LY,extinct,"CITES,EU"
15952,Subspecies,Country,PK,extinct,"CITES,EU"
15952,Subspecies,Country,SA,extinct,"CITES,EU"
15952,Subspecies,Country,SY,extinct,"CITES,EU"
15952,Subspecies,Country,TR,extinct,"CITES,EU"
15953,Species,Country,SV,extinct,"CITES,EU"
15953,Species,Country,US,extinct,"CITES,EU"
15953,Species,Country,UY,extinct,"CITES,EU"
15954,Species,Territory,HK,extinct,"CITES,EU"
15954,Species,Country,LY,extinct,"CITES,EU"
15954,Species,Country,SG,extinct,"CITES,EU"
15954,Species,Country,SY,extinct,"CITES,EU"
15955,Species,Country,GE,extinct,"CITES,EU"
15955,Species,Country,IQ,extinct,"CITES,EU"
15955,Species,Country,IR,extinct,"CITES,EU"
15955,Species,Country,KG,extinct,"CITES,EU"
15955,Species,Country,KR,extinct,"CITES,EU"
15955,Species,Country,KZ,extinct,"CITES,EU"
15955,Species,Country,PK,extinct,"CITES,EU"
15955,Species,Country,SG,extinct,"CITES,EU"
15955,Species,Country,TJ,extinct,"CITES,EU"
15955,Species,Country,TM,extinct,"CITES,EU"
15955,Species,Country,TR,extinct,"CITES,EU"
15955,Species,Country,UZ,extinct,"CITES,EU"
16013,Species,Country,EG,extinct,"CITES,EU"
16249,Species,Country,LT,extinct,"CITES,EU"
16249,Species,Country,LV,extinct,"CITES,EU"
16272,Species,Territory,PF,extinct,EU
16273,Species,Territory,PF,extinct,EU
16275,Species,Territory,PF,extinct,EU
16278,Species,Territory,PF,extinct,EU
16281,Species,Territory,PF,extinct,EU
16282,Species,Territory,PF,extinct,EU
16283,Species,Territory,PF,extinct,EU
16487,Species,Country,AT,extinct,"CITES,EU"
16487,Species,Country,DE,extinct,"CITES,EU"
16570,Species,Country,AU,extinct,EU
16645,Species,Country,MX,extinct,EU
16923,Species,Country,MU,extinct,"CITES,EU"
16925,Species,Country,MU,extinct,"CITES,EU"
17174,Species,Territory,PR,extinct,EU
17582,Species,Country,SG,extinct,EU
17874,Species,Country,US,extinct,EU
17938,Species,Country,CA,extinct,"CITES,EU"
17954,Species,Country,SG,extinct,"CITES,EU"
18103,Species,Country,AU,extinct,EU
18135,Species,Country,MX,extinct,EU
18232,Species,Country,KZ,extinct,CMS
18266,Species,Country,BB,extinct,EU
18551,Species,Country,AU,extinct,EU
18627,Species,Country,SC,extinct,"CITES,EU"
18718,Species,Country,AU,extinct,"CITES,EU"
18722,Species,Territory,TW,extinct,"CITES,EU"
18743,Species,Territory,RE,extinct,"CITES,EU"
18749,Species,Country,PW,extinct,"CITES,EU"
18761,Species,Country,MU,extinct,"CITES,EU"
18761,Species,Territory,RE,extinct,"CITES,EU"
18763,Species,Territory,GU,extinct,"CITES,EU"
19140,Species,Country,CH,extinct,EU
19148,Species,Country,US,extinct,EU
19490,Species,Country,US,extinct,EU
19495,Species,Country,BD,extinct,"CITES,EU"
19496,Species,Country,BD,extinct,"CITES,EU"
