SpcRecID,CtyRecID,CtyShort
13095,90,Guinea
13095,91,Guinea Bissau
13095,110,Kenya
13095,127,Malawi
13095,130,Mali
13095,134,Mauritania
13095,143,Morocco
13095,144,Mozambique
13095,146,Namibia
13095,154,Niger
13095,155,Nigeria
13095,185,Saudi Arabia
13095,186,Senegal
13095,188,Sierra Leone
13095,194,South Africa
13095,198,Sudan [prior to secession of South Sudan]
13095,207,United Republic of Tanzania
13095,209,Togo
13095,218,Uganda
13095,234,Yemen
13095,236,Democratic Republic of the Congo
13095,237,Zambia
13095,238,Zimbabwe
13095,104,Israel
13095,193,Somalia
13095,201,Swaziland
13095,220,United Arab Emirates
13095,78,Gabon
13095,175,Rwanda
13095,23,Benin
13096,58,Djibouti
13096,68,Ethiopia
13096,110,Kenya
13096,193,Somalia
13096,207,United Republic of Tanzania
13096,218,Uganda
13553,2,Albania
13553,3,Algeria
13553,6,Angola
13553,11,Armenia
13553,13,Australia
13553,14,Austria
13553,15,Azerbaijan
13553,18,Bangladesh
13553,20,Belarus
13553,21,Belgium
13553,23,Benin
13553,28,Botswana
13553,33,Bulgaria
13553,34,Burkina Faso
13553,35,Burundi
13553,36,Cambodia
13553,37,Cameroon
13553,39,Cape Verde
13553,41,Central African Republic
13553,42,Chad
13553,44,China
13553,48,Comoros
13553,49,Congo
13553,56,Côte d'Ivoire
13553,55,Czech Republic
13553,58,Djibouti
13553,63,Egypt
13553,65,Equatorial Guinea
13553,67,Estonia
13553,68,Ethiopia
13553,72,Finland
13553,73,France
13553,78,Gabon
13553,79,Gambia
13553,80,Georgia
13553,81,Germany
13553,82,Ghana
13553,84,Greece
13553,90,Guinea
13553,91,Guinea Bissau
13553,97,Hungary
13553,99,India
13553,101,Iran (Islamic Republic of)
13553,102,Iraq
13553,104,Israel
13553,105,Italy
13553,109,Kazakhstan
13553,110,Kenya
13553,115,Kyrgyzstan
13553,117,Latvia
13553,119,Lesotho
13553,120,Liberia
13553,122,Liechtenstein
13553,123,Lithuania
13553,124,Luxembourg
13553,126,Madagascar
13553,127,Malawi
13553,130,Mali
13553,134,Mauritania
13553,136,Mayotte
13553,139,Republic of Moldova
13553,143,Morocco
13553,144,Mozambique
13553,145,Myanmar
13553,146,Namibia
13553,148,Nepal
13553,154,Niger
13553,155,Nigeria
13553,161,Pakistan
13553,164,Papua New Guinea
13553,169,Poland
13553,170,Portugal
13553,173,Romania
13553,174,Russian Federation
13553,175,Rwanda
13553,184,São Tomé and Principe
13553,185,Saudi Arabia
13553,186,Senegal
13553,188,Sierra Leone
13553,193,Somalia
13553,194,South Africa
13553,196,Spain
13553,197,Sri Lanka
13553,198,Sudan [prior to secession of South Sudan]
13553,202,Sweden
13553,203,Switzerland
13553,204,Syrian Arab Republic
13553,206,Tajikistan
13553,207,United Republic of Tanzania
13553,208,Thailand
13553,209,Togo
13553,213,Tunisia
13553,214,Turkey
13553,215,Turkmenistan
13553,218,Uganda
13553,219,Ukraine
13553,225,Uzbekistan
13553,229,Viet Nam
13553,233,Western Sahara
13553,234,Yemen
13553,236,Democratic Republic of the Congo
13553,237,Zambia
13553,238,Zimbabwe
13553,267,Serbia
13553,17,Bahrain
13553,54,Cyprus
13553,83,Gibraltar
13553,108,Jordan
13553,114,Kuwait
13553,118,Lebanon
13553,121,Libyan Arab Jamahiriya
13553,131,Malta
13553,160,Oman
13553,172,Qatar
13553,189,Singapore
13553,201,Swaziland
13553,220,United Arab Emirates
13553,57,Denmark
13553,98,Iceland
13553,103,Ireland
13553,149,Netherlands
13553,159,Norway
13553,221,United Kingdom of Great Britain and Northern Ireland
13553,190,Slovakia
13553,66,Eritrea
13553,52,Croatia
13553,191,Slovenia
13553,239,The former Yugoslav Republic of Macedonia
13553,27,Bosnia and Herzegovina
13554,3,Algeria
13554,11,Armenia
13554,14,Austria
13554,20,Belarus
13554,21,Belgium
13554,39,Cape Verde
13554,55,Czech Republic
13554,57,Denmark
13554,73,France
13554,80,Georgia
13554,81,Germany
13554,97,Hungary
13554,101,Iran (Islamic Republic of)
13554,105,Italy
13554,117,Latvia
13554,123,Lithuania
13554,124,Luxembourg
13554,139,Republic of Moldova
13554,143,Morocco
13554,149,Netherlands
13554,169,Poland
13554,170,Portugal
13554,173,Romania
13554,174,Russian Federation
13554,196,Spain
13554,202,Sweden
13554,203,Switzerland
13554,213,Tunisia
13554,219,Ukraine
13554,221,United Kingdom of Great Britain and Northern Ireland
13554,33,Bulgaria
13554,83,Gibraltar
13554,84,Greece
13554,122,Liechtenstein
13554,214,Turkey
13554,2,Albania
13554,54,Cyprus
13554,63,Egypt
13554,72,Finland
13554,79,Gambia
13554,98,Iceland
13554,99,India
13554,102,Iraq
13554,103,Ireland
13554,104,Israel
13554,108,Jordan
13554,118,Lebanon
13554,121,Libyan Arab Jamahiriya
13554,131,Malta
13554,148,Nepal
13554,159,Norway
13554,198,Sudan [prior to secession of South Sudan]
13554,267,Serbia
13554,204,Syrian Arab Republic
13554,190,Slovakia
13554,134,Mauritania
13554,52,Croatia
13554,239,The former Yugoslav Republic of Macedonia
13554,27,Bosnia and Herzegovina
13554,191,Slovenia
13890,10,Argentina
13890,26,Bolivia
13890,30,Brazil
13890,47,Colombia
13890,51,Costa Rica
13890,62,Ecuador
13890,75,French Guiana
13890,89,Guatemala
13890,92,Guyana
13890,95,Honduras
13890,153,Nicaragua
13890,163,Panama
13890,166,Peru
13890,199,Suriname
13890,228,Venezuela (Bolivarian Republic of)
13890,22,Belize
14390,6,Angola
14390,23,Benin
14390,28,Botswana
14390,34,Burkina Faso
14390,35,Burundi
14390,37,Cameroon
14390,41,Central African Republic
14390,42,Chad
14390,56,Côte d'Ivoire
14390,66,Eritrea
14390,68,Ethiopia
14390,79,Gambia
14390,82,Ghana
14390,90,Guinea
14390,91,Guinea Bissau
14390,110,Kenya
14390,127,Malawi
14390,130,Mali
14390,134,Mauritania
14390,144,Mozambique
14390,146,Namibia
14390,154,Niger
14390,155,Nigeria
14390,175,Rwanda
14390,186,Senegal
14390,188,Sierra Leone
14390,193,Somalia
14390,194,South Africa
14390,198,Sudan [prior to secession of South Sudan]
14390,207,United Republic of Tanzania
14390,209,Togo
14390,218,Uganda
14390,236,Democratic Republic of the Congo
14390,237,Zambia
14390,238,Zimbabwe
14390,201,Swaziland
14390,143,Morocco
14390,120,Liberia
14390,58,Djibouti
14552,1,Afghanistan
14552,2,Albania
14552,3,Algeria
14552,11,Armenia
14552,15,Azerbaijan
14552,33,Bulgaria
14552,196,Spain
14552,39,Cape Verde
14552,42,Chad
14552,58,Djibouti
14552,63,Egypt
14552,68,Ethiopia
14552,73,France
14552,80,Georgia
14552,84,Greece
14552,90,Guinea
14552,99,India
14552,101,Iran (Islamic Republic of)
14552,102,Iraq
14552,104,Israel
14552,105,Italy
14552,108,Jordan
14552,109,Kazakhstan
14552,110,Kenya
14552,114,Kuwait
14552,115,Kyrgyzstan
14552,118,Lebanon
14552,121,Libyan Arab Jamahiriya
14552,130,Mali
14552,134,Mauritania
14552,143,Morocco
14552,148,Nepal
14552,154,Niger
14552,155,Nigeria
14552,160,Oman
14552,161,Pakistan
14552,170,Portugal
14552,173,Romania
14552,174,Russian Federation
14552,185,Saudi Arabia
14552,186,Senegal
14552,193,Somalia
14552,194,South Africa
14552,204,Syrian Arab Republic
14552,206,Tajikistan
14552,207,United Republic of Tanzania
14552,213,Tunisia
14552,214,Turkey
14552,215,Turkmenistan
14552,218,Uganda
14552,220,United Arab Emirates
14552,225,Uzbekistan
14552,233,Western Sahara
14552,234,Yemen
14552,271,Sudan
14552,37,Cameroon
14552,66,Eritrea
14552,83,Gibraltar
14552,6,Angola
14552,14,Austria
14552,54,Cyprus
14552,57,Denmark
14552,72,Finland
14552,79,Gambia
14552,146,Namibia
14552,82,Ghana
14552,97,Hungary
14552,119,Lesotho
14552,131,Malta
14552,145,Myanmar
14552,159,Norway
14552,169,Poland
14552,172,Qatar
14552,197,Sri Lanka
14552,200,Svalbard and Jan Mayen Islands
14552,202,Sweden
14552,203,Switzerland
14552,221,United Kingdom of Great Britain and Northern Ireland
14552,28,Botswana
14552,34,Burkina Faso
14552,238,Zimbabwe
14552,144,Mozambique
14552,141,Mongolia
14552,52,Croatia
14552,239,The former Yugoslav Republic of Macedonia
14552,27,Bosnia and Herzegovina
14552,191,Slovenia
15528,10,Argentina
15528,26,Bolivia
15528,47,Colombia
15528,62,Ecuador
15528,166,Peru
15528,228,Venezuela (Bolivarian Republic of)
14552,267,Serbia
16034,10,Argentina
16034,26,Bolivia
16034,30,Brazil
16034,43,Chile
16034,47,Colombia
16034,51,Costa Rica
16034,62,Ecuador
16034,64,El Salvador
16034,89,Guatemala
16034,137,Mexico
16034,153,Nicaragua
16034,165,Paraguay
16034,166,Peru
16034,199,Suriname
16034,222,United States of America
16034,224,Uruguay
16034,228,Venezuela (Bolivarian Republic of)
16034,163,Panama
16626,11,Armenia
16626,14,Austria
16626,15,Azerbaijan
16626,20,Belarus
16626,21,Belgium
16626,33,Bulgaria
16626,55,Czech Republic
16626,57,Denmark
16626,67,Estonia
16626,72,Finland
16626,73,France
16626,80,Georgia
16626,81,Germany
16626,84,Greece
16626,97,Hungary
16626,101,Iran (Islamic Republic of)
16626,105,Italy
16626,117,Latvia
16626,122,Liechtenstein
16626,123,Lithuania
16626,124,Luxembourg
16626,139,Republic of Moldova
16626,149,Netherlands
16626,159,Norway
16626,169,Poland
16626,170,Portugal
16626,173,Romania
16626,174,Russian Federation
16626,196,Spain
16626,202,Sweden
16626,203,Switzerland
16626,214,Turkey
16626,219,Ukraine
16626,221,United Kingdom of Great Britain and Northern Ireland
16626,2,Albania
16626,3,Algeria
16626,6,Angola
16626,23,Benin
16626,56,Côte d'Ivoire
16626,37,Cameroon
16626,41,Central African Republic
16626,42,Chad
16626,49,Congo
16626,54,Cyprus
16626,63,Egypt
16626,68,Ethiopia
16626,78,Gabon
16626,79,Gambia
16626,82,Ghana
16626,83,Gibraltar
16626,90,Guinea
16626,102,Iraq
16626,104,Israel
16626,108,Jordan
16626,110,Kenya
16626,114,Kuwait
16626,118,Lebanon
16626,120,Liberia
16626,127,Malawi
16626,267,Serbia
16626,130,Mali
16626,131,Malta
16626,134,Mauritania
16626,143,Morocco
16626,144,Mozambique
16626,146,Namibia
16626,154,Niger
16626,155,Nigeria
16626,175,Rwanda
16626,185,Saudi Arabia
16626,186,Senegal
16626,188,Sierra Leone
16626,194,South Africa
16626,198,Sudan [prior to secession of South Sudan]
16626,204,Syrian Arab Republic
16626,207,United Republic of Tanzania
16626,209,Togo
16626,213,Tunisia
16626,218,Uganda
16626,233,Western Sahara
16626,234,Yemen
16626,236,Democratic Republic of the Congo
16626,237,Zambia
16626,238,Zimbabwe
16626,1,Afghanistan
16626,17,Bahrain
16626,70,Faeroe Islands
16626,98,Iceland
16626,103,Ireland
16626,121,Libyan Arab Jamahiriya
16626,160,Oman
16626,201,Swaziland
16626,220,United Arab Emirates
16626,225,Uzbekistan
16626,58,Djibouti
16626,190,Slovakia
16626,193,Somalia
16626,34,Burkina Faso
16626,35,Burundi
16626,52,Croatia
16626,27,Bosnia and Herzegovina
16626,239,The former Yugoslav Republic of Macedonia
16626,191,Slovenia
16627,167,Philippines
16628,18,Bangladesh
16628,25,Bhutan
16628,32,Brunei Darussalam
16628,36,Cambodia
16628,44,China
16628,99,India
16628,107,Japan
16628,112,Democratic People's Republic of Korea
16628,116,Lao People's Democratic Republic
16628,141,Mongolia
16628,145,Myanmar
16628,148,Nepal
16628,161,Pakistan
16628,167,Philippines
16628,197,Sri Lanka
16628,208,Thailand
16628,229,Viet Nam
16628,113,Republic of Korea 
16628,129,Maldives
16628,189,Singapore
16628,205,"Taiwan, Province of China"
16628,96,Hong Kong SAR
16628,125,Macao
16628,225,Uzbekistan
17896,6,Angola
17896,23,Benin
17896,28,Botswana
17896,35,Burundi
17896,37,Cameroon
17896,41,Central African Republic
17896,42,Chad
17896,56,Côte d'Ivoire
17896,68,Ethiopia
17896,79,Gambia
17896,82,Ghana
17896,90,Guinea
17896,91,Guinea Bissau
17896,110,Kenya
17896,127,Malawi
17896,130,Mali
17896,134,Mauritania
17896,144,Mozambique
17896,146,Namibia
17896,154,Niger
17896,155,Nigeria
17896,175,Rwanda
17896,186,Senegal
17896,188,Sierra Leone
17896,193,Somalia
17896,194,South Africa
17896,198,Sudan [prior to secession of South Sudan]
17896,201,Swaziland
17896,207,United Republic of Tanzania
17896,209,Togo
17896,218,Uganda
17896,236,Democratic Republic of the Congo
17896,237,Zambia
17896,238,Zimbabwe
17896,34,Burkina Faso
17896,66,Eritrea
17904,6,Angola
17904,23,Benin
17904,28,Botswana
17904,34,Burkina Faso
17904,35,Burundi
17904,37,Cameroon
17904,41,Central African Republic
17904,42,Chad
17904,49,Congo
17904,56,Côte d'Ivoire
17904,65,Equatorial Guinea
17904,68,Ethiopia
17904,78,Gabon
17904,79,Gambia
17904,82,Ghana
17904,90,Guinea
17904,91,Guinea Bissau
17904,110,Kenya
17904,119,Lesotho
17904,120,Liberia
17904,127,Malawi
17904,130,Mali
17904,134,Mauritania
17904,144,Mozambique
17904,146,Namibia
17904,154,Niger
17904,155,Nigeria
17904,175,Rwanda
17904,186,Senegal
17904,188,Sierra Leone
17904,194,South Africa
17904,198,Sudan [prior to secession of South Sudan]
17904,201,Swaziland
17904,207,United Republic of Tanzania
17904,209,Togo
17904,218,Uganda
17904,236,Democratic Republic of the Congo
17904,237,Zambia
17904,238,Zimbabwe
17904,193,Somalia
17904,66,Eritrea
19746,26,Bolivia
19746,30,Brazil
19746,47,Colombia
19746,62,Ecuador
19746,166,Peru
19746,199,Suriname
19746,228,Venezuela (Bolivarian Republic of)
19746,163,Panama
19747,10,Argentina
19747,22,Belize
19747,26,Bolivia
19747,30,Brazil
19747,47,Colombia
19747,51,Costa Rica
19747,53,Cuba
19747,62,Ecuador
19747,75,French Guiana
19747,89,Guatemala
19747,92,Guyana
19747,95,Honduras
19747,137,Mexico
19747,153,Nicaragua
19747,163,Panama
19747,165,Paraguay
19747,166,Peru
19747,199,Suriname
19747,222,United States of America
19747,224,Uruguay
19747,228,Venezuela (Bolivarian Republic of)
19903,36,Cambodia
19903,44,China
19903,99,India
19903,116,Lao People's Democratic Republic
19903,145,Myanmar
19903,148,Nepal
19903,161,Pakistan
19903,208,Thailand
19903,229,Viet Nam
19903,189,Singapore
20640,18,Bangladesh
20640,25,Bhutan
20640,32,Brunei Darussalam
20640,36,Cambodia
20640,44,China
20640,116,Lao People's Democratic Republic
20640,145,Myanmar
20640,148,Nepal
20640,161,Pakistan
20640,197,Sri Lanka
20640,205,"Taiwan, Province of China"
20640,208,Thailand
20640,229,Viet Nam
20640,96,Hong Kong SAR
20640,189,Singapore
20652,6,Angola
20652,35,Burundi
20652,37,Cameroon
20652,41,Central African Republic
20652,49,Congo
20652,56,Côte d'Ivoire
20652,78,Gabon
20652,82,Ghana
20652,90,Guinea
20652,120,Liberia
20652,155,Nigeria
20652,175,Rwanda
20652,188,Sierra Leone
20652,209,Togo
20652,218,Uganda
20652,236,Democratic Republic of the Congo
20653,32,Brunei Darussalam
20653,208,Thailand
20653,189,Singapore
20655,18,Bangladesh
20655,32,Brunei Darussalam
20655,36,Cambodia
20655,116,Lao People's Democratic Republic
20655,145,Myanmar
20655,148,Nepal
20655,189,Singapore
20655,197,Sri Lanka
20655,208,Thailand
20655,229,Viet Nam
20657,32,Brunei Darussalam
20657,145,Myanmar
20657,208,Thailand
20658,25,Bhutan
20658,44,China
20658,99,India
20658,107,Japan
20658,116,Lao People's Democratic Republic
20658,145,Myanmar
20658,148,Nepal
20658,161,Pakistan
20658,174,Russian Federation
20658,197,Sri Lanka
20658,205,"Taiwan, Province of China"
20658,229,Viet Nam
20658,208,Thailand
20658,113,Republic of Korea 
20659,10,Argentina
20659,22,Belize
20659,26,Bolivia
20659,30,Brazil
20659,47,Colombia
20659,51,Costa Rica
20659,62,Ecuador
20659,64,El Salvador
20659,75,French Guiana
20659,89,Guatemala
20659,92,Guyana
20659,95,Honduras
20659,137,Mexico
20659,153,Nicaragua
20659,163,Panama
20659,165,Paraguay
20659,166,Peru
20659,199,Suriname
20659,228,Venezuela (Bolivarian Republic of)
20661,10,Argentina
20661,22,Belize
20661,26,Bolivia
20661,30,Brazil
20661,47,Colombia
20661,51,Costa Rica
20661,62,Ecuador
20661,75,French Guiana
20661,89,Guatemala
20661,92,Guyana
20661,95,Honduras
20661,137,Mexico
20661,153,Nicaragua
20661,163,Panama
20661,165,Paraguay
20661,166,Peru
20661,199,Suriname
20661,228,Venezuela (Bolivarian Republic of)
20662,10,Argentina
20662,22,Belize
20662,26,Bolivia
20662,30,Brazil
20662,47,Colombia
20662,51,Costa Rica
20662,62,Ecuador
20662,75,French Guiana
20662,89,Guatemala
20662,92,Guyana
20662,95,Honduras
20662,137,Mexico
20662,153,Nicaragua
20662,163,Panama
20662,165,Paraguay
20662,166,Peru
20662,199,Suriname
20662,228,Venezuela (Bolivarian Republic of)
20772,6,Angola
20772,91,Guinea Bissau
20772,35,Burundi
20772,37,Cameroon
20772,41,Central African Republic
20772,49,Congo
20772,56,Côte d'Ivoire
20772,65,Equatorial Guinea
20772,68,Ethiopia
20772,78,Gabon
20772,82,Ghana
20772,90,Guinea
20772,110,Kenya
20772,120,Liberia
20772,127,Malawi
20772,144,Mozambique
20772,186,Senegal
20772,155,Nigeria
20772,175,Rwanda
20772,188,Sierra Leone
20772,194,South Africa
20772,201,Swaziland
20772,207,United Republic of Tanzania
20772,209,Togo
20772,218,Uganda
20772,236,Democratic Republic of the Congo
20772,237,Zambia
20772,238,Zimbabwe
21630,6,Angola
21630,23,Benin
21630,28,Botswana
21630,34,Burkina Faso
21630,35,Burundi
21630,37,Cameroon
21630,41,Central African Republic
21630,42,Chad
21630,56,Côte d'Ivoire
21630,63,Egypt
21630,68,Ethiopia
21630,79,Gambia
21630,82,Ghana
21630,90,Guinea
21630,91,Guinea Bissau
21630,110,Kenya
21630,127,Malawi
21630,130,Mali
21630,134,Mauritania
21630,144,Mozambique
21630,146,Namibia
21630,154,Niger
20772,270,South Sudan
21630,155,Nigeria
21630,175,Rwanda
21630,185,Saudi Arabia
21630,186,Senegal
21630,188,Sierra Leone
21630,193,Somalia
21630,194,South Africa
21630,198,Sudan [prior to secession of South Sudan]
21630,201,Swaziland
21630,207,United Republic of Tanzania
21630,209,Togo
21630,218,Uganda
21630,234,Yemen
21630,236,Democratic Republic of the Congo
21630,237,Zambia
21630,238,Zimbabwe
21630,49,Congo
21630,58,Djibouti
21630,78,Gabon
21630,102,Iraq
21630,104,Israel
21630,119,Lesotho
21630,120,Liberia
21630,66,Eritrea
21993,6,Angola
21993,28,Botswana
21993,34,Burkina Faso
21993,35,Burundi
21993,37,Cameroon
21993,41,Central African Republic
21993,42,Chad
21993,58,Djibouti
21993,63,Egypt
21993,68,Ethiopia
21993,104,Israel
21993,110,Kenya
21993,127,Malawi
21993,130,Mali
21993,134,Mauritania
21993,144,Mozambique
21993,146,Namibia
21993,154,Niger
21993,155,Nigeria
21993,160,Oman
21993,175,Rwanda
21993,185,Saudi Arabia
21993,186,Senegal
21993,193,Somalia
21993,194,South Africa
21993,198,Sudan [prior to secession of South Sudan]
21993,201,Swaziland
21993,207,United Republic of Tanzania
21993,218,Uganda
21993,220,United Arab Emirates
21993,233,Western Sahara
21993,236,Democratic Republic of the Congo
21993,237,Zambia
21993,238,Zimbabwe
21993,23,Benin
21993,65,Equatorial Guinea
21993,3,Algeria
21993,56,Côte d'Ivoire
21993,73,France
21993,79,Gambia
21993,108,Jordan
21993,121,Libyan Arab Jamahiriya
21993,143,Morocco
21993,234,Yemen
21993,66,Eritrea
22142,6,Angola
22142,23,Benin
22142,28,Botswana
22142,34,Burkina Faso
22142,35,Burundi
22142,37,Cameroon
22142,41,Central African Republic
22142,42,Chad
22142,56,Côte d'Ivoire
22142,68,Ethiopia
22142,78,Gabon
22142,79,Gambia
22142,82,Ghana
22142,90,Guinea
22142,91,Guinea Bissau
22142,110,Kenya
22142,127,Malawi
22142,130,Mali
22142,134,Mauritania
22142,144,Mozambique
22142,146,Namibia
22142,154,Niger
22142,155,Nigeria
22142,175,Rwanda
22142,186,Senegal
22142,58,Djibouti
22142,193,Somalia
22142,194,South Africa
22142,201,Swaziland
22142,207,United Republic of Tanzania
22142,209,Togo
22142,218,Uganda
22142,236,Democratic Republic of the Congo
22142,237,Zambia
22142,238,Zimbabwe
22142,66,Eritrea
22818,37,Cameroon
22818,41,Central African Republic
22818,49,Congo
22818,56,Côte d'Ivoire
22818,65,Equatorial Guinea
22818,78,Gabon
22818,82,Ghana
22818,120,Liberia
22818,155,Nigeria
22818,188,Sierra Leone
22818,198,Sudan [prior to secession of South Sudan]
22142,270,South Sudan
22818,209,Togo
22818,218,Uganda
22818,236,Democratic Republic of the Congo
22818,6,Angola
19812,6,Angola
19812,23,Benin
19812,28,Botswana
19812,35,Burundi
19812,37,Cameroon
19812,41,Central African Republic
19812,42,Chad
19812,68,Ethiopia
19812,91,Guinea Bissau
19812,110,Kenya
19812,127,Malawi
19812,130,Mali
19812,134,Mauritania
19812,144,Mozambique
19812,146,Namibia
19812,154,Niger
19812,155,Nigeria
19812,186,Senegal
19812,193,Somalia
19812,194,South Africa
19812,198,Sudan [prior to secession of South Sudan]
19812,201,Swaziland
19812,207,United Republic of Tanzania
19812,218,Uganda
19812,236,Democratic Republic of the Congo
19812,237,Zambia
19812,238,Zimbabwe
19812,56,Côte d'Ivoire
19812,82,Ghana
19812,119,Lesotho
19812,209,Togo
19812,79,Gambia
19812,66,Eritrea
19812,175,Rwanda
6259,26,Bolivia
6259,30,Brazil
6259,47,Colombia
6259,51,Costa Rica
6259,62,Ecuador
6259,75,French Guiana
6259,89,Guatemala
6259,92,Guyana
6259,95,Honduras
6259,137,Mexico
6259,153,Nicaragua
6259,163,Panama
6259,166,Peru
6259,199,Suriname
6259,228,Venezuela (Bolivarian Republic of)
6260,26,Bolivia
6260,30,Brazil
6260,47,Colombia
6260,62,Ecuador
6260,75,French Guiana
6260,92,Guyana
6260,166,Peru
6260,199,Suriname
6260,228,Venezuela (Bolivarian Republic of)
8442,23,Benin
8442,34,Burkina Faso
8442,37,Cameroon
8442,41,Central African Republic
8442,42,Chad
8442,68,Ethiopia
8442,66,Eritrea
8442,90,Guinea
8442,110,Kenya
8442,130,Mali
8442,134,Mauritania
8442,155,Nigeria
8442,198,Sudan [prior to secession of South Sudan]
8442,209,Togo
8442,218,Uganda
8442,56,Côte d'Ivoire
8442,79,Gambia
8442,186,Senegal
8442,188,Sierra Leone
8442,207,United Republic of Tanzania
8442,120,Liberia
8442,58,Djibouti
8442,82,Ghana
8442,154,Niger
8442,236,Democratic Republic of the Congo
8443,44,China
8443,112,Democratic People's Republic of Korea
8443,141,Mongolia
8443,174,Russian Federation
8443,1,Afghanistan
8443,6,Angola
8443,18,Bangladesh
8443,25,Bhutan
8443,28,Botswana
8443,99,India
8443,110,Kenya
8443,113,Republic of Korea 
8443,119,Lesotho
8443,127,Malawi
8443,129,Maldives
8443,144,Mozambique
8443,145,Myanmar
8443,148,Nepal
8443,161,Pakistan
8443,194,South Africa
8443,201,Swaziland
8443,208,Thailand
8443,218,Uganda
8443,236,Democratic Republic of the Congo
8443,237,Zambia
8443,238,Zimbabwe
8443,96,Hong Kong SAR
8443,107,Japan
8443,146,Namibia
8443,158,Northern Mariana Islands
8443,197,Sri Lanka
8443,175,Rwanda
8443,35,Burundi
8443,68,Ethiopia
8443,207,United Republic of Tanzania
8443,187,Seychelles
8443,234,Yemen
8443,193,Somalia
8445,6,Angola
8445,23,Benin
8445,34,Burkina Faso
8445,35,Burundi
8445,37,Cameroon
8445,41,Central African Republic
8445,42,Chad
8445,134,Mauritania
8445,56,Côte d'Ivoire
8445,68,Ethiopia
8445,78,Gabon
8445,79,Gambia
8445,82,Ghana
8445,90,Guinea
8445,91,Guinea Bissau
8445,110,Kenya
8445,130,Mali
8445,146,Namibia
8445,154,Niger
8445,155,Nigeria
8445,175,Rwanda
8445,186,Senegal
8445,188,Sierra Leone
8445,198,Sudan [prior to secession of South Sudan]
8445,207,United Republic of Tanzania
8445,209,Togo
8445,218,Uganda
8445,236,Democratic Republic of the Congo
8445,120,Liberia
8445,49,Congo
8445,127,Malawi
8445,66,Eritrea
8446,13,Australia
8446,164,Papua New Guinea
8447,2,Albania
8447,3,Algeria
8447,6,Angola
8447,11,Armenia
8447,15,Azerbaijan
8447,23,Benin
8447,28,Botswana
8447,34,Burkina Faso
8447,35,Burundi
8447,37,Cameroon
8447,41,Central African Republic
8447,42,Chad
8447,56,Côte d'Ivoire
8447,58,Djibouti
8447,63,Egypt
8447,68,Ethiopia
8447,82,Ghana
8447,84,Greece
8447,66,Eritrea
8447,91,Guinea Bissau
8447,102,Iraq
8447,104,Israel
8447,105,Italy
8447,108,Jordan
8447,110,Kenya
8447,118,Lebanon
8447,119,Lesotho
8447,120,Liberia
8447,121,Libyan Arab Jamahiriya
8447,127,Malawi
8447,134,Mauritania
8447,143,Morocco
8447,144,Mozambique
8447,146,Namibia
8447,154,Niger
8447,155,Nigeria
8447,160,Oman
8447,172,Qatar
8447,175,Rwanda
8447,185,Saudi Arabia
8447,186,Senegal
8447,130,Mali
8447,193,Somalia
8447,194,South Africa
8447,198,Sudan [prior to secession of South Sudan]
8447,201,Swaziland
8447,204,Syrian Arab Republic
8447,207,United Republic of Tanzania
8447,209,Togo
8447,213,Tunisia
8447,214,Turkey
8447,218,Uganda
8447,233,Western Sahara
8447,234,Yemen
8447,236,Democratic Republic of the Congo
8447,237,Zambia
8447,238,Zimbabwe
8447,79,Gambia
8447,33,Bulgaria
8447,54,Cyprus
8447,73,France
8447,83,Gibraltar
8447,114,Kuwait
8447,131,Malta
8447,170,Portugal
8447,173,Romania
8447,196,Spain
8447,220,United Arab Emirates
8447,49,Congo
8447,78,Gabon
8448,13,Australia
8448,45,Christmas Island
8447,267,Serbia
8448,157,Norfolk Island
8448,164,Papua New Guinea
8448,152,New Zealand
8449,1,Afghanistan
8449,14,Austria
8449,20,Belarus
8449,33,Bulgaria
8449,44,China
8449,55,Czech Republic
8449,97,Hungary
8449,102,Iraq
8449,109,Kazakhstan
8449,115,Kyrgyzstan
8449,139,Republic of Moldova
8449,173,Romania
8449,174,Russian Federation
8449,206,Tajikistan
8449,214,Turkey
8449,215,Turkmenistan
8449,219,Ukraine
8449,225,Uzbekistan
8449,17,Bahrain
8449,37,Cameroon
8449,42,Chad
8449,54,Cyprus
8449,63,Egypt
8449,68,Ethiopia
8449,99,India
8449,104,Israel
8449,101,Iran (Islamic Republic of)
8449,105,Italy
8449,110,Kenya
8449,114,Kuwait
8449,121,Libyan Arab Jamahiriya
8449,131,Malta
8449,134,Mauritania
8449,148,Nepal
8449,160,Oman
8449,267,Serbia
8449,161,Pakistan
8449,185,Saudi Arabia
8449,213,Tunisia
8449,220,United Arab Emirates
8449,234,Yemen
8449,2,Albania
8449,35,Burundi
8449,73,France
8449,81,Germany
8449,84,Greece
8449,113,Republic of Korea 
8449,118,Lebanon
8449,130,Mali
8449,143,Morocco
8449,169,Poland
8449,172,Qatar
8449,186,Senegal
8449,202,Sweden
8449,204,Syrian Arab Republic
8449,207,United Republic of Tanzania
8449,190,Slovakia
8449,11,Armenia
8449,141,Mongolia
8449,57,Denmark
8449,58,Djibouti
8449,72,Finland
8449,66,Eritrea
8450,6,Angola
8450,18,Bangladesh
8450,23,Benin
8450,28,Botswana
8450,35,Burundi
8450,37,Cameroon
8450,41,Central African Republic
8450,42,Chad
8450,56,Côte d'Ivoire
8450,68,Ethiopia
8450,79,Gambia
8449,270,South Sudan
8450,82,Ghana
